rec,date,time,bar,close,high,low,f1,f2,f3
L,1260814,1700,221,76.72,76.78,76.69,L,8,77.7382
L,1260814,1700,221,76.72,76.78,76.69,L,9,79.0631
L,1260814,1700,221,76.72,76.78,76.69,L,10,78.8977
L,1260814,1700,221,76.72,76.78,76.69,L,11,79.4868
L,1260814,1700,221,76.72,76.78,76.69,L,12,78.5597
L,1260814,1700,221,76.72,76.78,76.69,L,13,78.2128
L,1260814,1700,221,76.72,76.78,76.69,L,14,80.1435
L,1260814,1700,221,76.72,76.78,76.69,L,15,81.6894
L,1260814,1700,221,76.72,76.78,76.69,L,16,82.9711
L,1260814,1700,221,76.72,76.78,76.69,L,17,83.7466
L,1260814,1700,221,76.72,76.78,76.69,L,18,84.3183
L,1260814,1700,221,76.72,76.78,76.69,L,19,86.6069
L,1260814,1700,221,76.72,76.78,76.69,L,20,87.0636
L,1260814,1700,221,76.72,76.78,76.69,L,21,86.2260
L,1260814,1700,221,76.72,76.78,76.69,L,22,87.8510
L,1260814,1700,221,76.72,76.78,76.69,L,23,86.5082
L,1260814,1700,221,76.72,76.78,76.69,L,24,87.6900
L,1260814,1700,221,76.72,76.78,76.69,L,25,88.3600
L,1260814,1700,221,76.72,76.78,76.69,L,26,89.0315
L,1260814,1700,221,76.72,76.78,76.69,L,27,86.7948
L,1260814,1700,221,76.72,76.78,76.69,L,28,89.5556
L,1260814,1700,221,76.72,76.78,76.69,L,29,91.5933
L,1260814,1700,221,76.72,76.78,76.69,L,30,95.0287
L,1260814,1700,221,76.72,76.78,76.69,L,31,100.7889
L,1260814,1700,221,76.72,76.78,76.69,L,32,108.2667
L,1260814,1700,221,76.72,76.78,76.69,L,33,110.5468
L,1260814,1700,221,76.72,76.78,76.69,L,34,104.4283
L,1260814,1700,221,76.72,76.78,76.69,L,35,93.4040
L,1260814,1700,221,76.72,76.78,76.69,L,36,103.2204
L,1260814,1700,221,76.72,76.78,76.69,L,37,139.6776
L,1260814,1700,221,76.72,76.78,76.69,L,38,164.4080
L,1260814,1700,221,76.72,76.78,76.69,L,39,144.9433
L,1260817,200,222,77.99,78.20,77.47,U,0,76.2671
L,1260817,200,222,77.99,78.20,77.47,L,0,76.7948
L,1260817,200,222,77.99,78.20,77.47,L,1,76.8146
L,1260817,200,222,77.99,78.20,77.47,L,2,76.8879
L,1260817,200,222,77.99,78.20,77.47,L,3,78.4972
L,1260817,200,222,77.99,78.20,77.47,L,4,79.2432
L,1260817,200,222,77.99,78.20,77.47,L,5,79.1037
L,1260817,200,222,77.99,78.20,77.47,L,6,79.4747
L,1260817,200,222,77.99,78.20,77.47,L,7,77.3446
L,1260817,200,222,77.99,78.20,77.47,L,8,77.8000
L,1260817,200,222,77.99,78.20,77.47,L,9,77.8484
L,1260817,200,222,77.99,78.20,77.47,L,10,79.1802
L,1260817,200,222,77.99,78.20,77.47,L,11,79.0139
L,1260817,200,222,77.99,78.20,77.47,L,12,79.6060
L,1260817,200,222,77.99,78.20,77.47,L,13,78.6741
L,1260817,200,222,77.99,78.20,77.47,L,14,78.3255
L,1260817,200,222,77.99,78.20,77.47,L,15,80.2662
L,1260817,200,222,77.99,78.20,77.47,L,16,81.8200
L,1260817,200,222,77.99,78.20,77.47,L,17,83.1083
L,1260817,200,222,77.99,78.20,77.47,L,18,83.8878
L,1260817,200,222,77.99,78.20,77.47,L,19,84.4625
L,1260817,200,222,77.99,78.20,77.47,L,20,86.7628
L,1260817,200,222,77.99,78.20,77.47,L,21,87.2220
L,1260817,200,222,77.99,78.20,77.47,L,22,86.3800
L,1260817,200,222,77.99,78.20,77.47,L,23,88.0134
L,1260817,200,222,77.99,78.20,77.47,L,24,86.6636
L,1260817,200,222,77.99,78.20,77.47,L,25,87.8515
L,1260817,200,222,77.99,78.20,77.47,L,26,88.5250
L,1260817,200,222,77.99,78.20,77.47,L,27,89.2000
L,1260817,200,222,77.99,78.20,77.47,L,28,86.9517
L,1260817,200,222,77.99,78.20,77.47,L,29,89.7267
L,1260817,200,222,77.99,78.20,77.47,L,30,91.7750
L,1260817,200,222,77.99,78.20,77.47,L,31,95.2281
L,1260817,200,222,77.99,78.20,77.47,L,32,101.0180
L,1260817,200,222,77.99,78.20,77.47,L,33,108.5343
L,1260817,200,222,77.99,78.20,77.47,L,34,110.8262
L,1260817,200,222,77.99,78.20,77.47,L,35,104.6761
L,1260817,200,222,77.99,78.20,77.47,L,36,93.5950
L,1260817,200,222,77.99,78.20,77.47,L,37,103.4620
L,1260817,200,222,77.99,78.20,77.47,L,38,140.1071
L,1260817,200,222,77.99,78.20,77.47,L,39,164.9650
L,1260817,200,222,77.99,78.20,77.47,L,40,145.4000
K,1260817,200,222,77.99,78.20,77.47,79.1353,4
A,1260817,300,223,77.84,78.00,77.74,U,222,78.2000
L,1260817,300,223,77.84,78.00,77.74,L,0,76.8997
L,1260817,300,223,77.84,78.00,77.74,L,1,76.9196
L,1260817,300,223,77.84,78.00,77.74,L,2,76.9932
L,1260817,300,223,77.84,78.00,77.74,L,3,78.6108
L,1260817,300,223,77.84,78.00,77.74,L,4,79.3606
L,1260817,300,223,77.84,78.00,77.74,L,5,79.2204
L,1260817,300,223,77.84,78.00,77.74,L,6,79.5933
L,1260817,300,223,77.84,78.00,77.74,L,7,77.4523
L,1260817,300,223,77.84,78.00,77.74,L,8,77.9100
L,1260817,300,223,77.84,78.00,77.74,L,9,77.9587
L,1260817,300,223,77.84,78.00,77.74,L,10,79.2973
L,1260817,300,223,77.84,78.00,77.74,L,11,79.1301
L,1260817,300,223,77.84,78.00,77.74,L,12,79.7253
L,1260817,300,223,77.84,78.00,77.74,L,13,78.7886
L,1260817,300,223,77.84,78.00,77.74,L,14,78.4382
L,1260817,300,223,77.84,78.00,77.74,L,15,80.3888
L,1260817,300,223,77.84,78.00,77.74,L,16,81.9506
L,1260817,300,223,77.84,78.00,77.74,L,17,83.2456
L,1260817,300,223,77.84,78.00,77.74,L,18,84.0290
L,1260817,300,223,77.84,78.00,77.74,L,19,84.6067
L,1260817,300,223,77.84,78.00,77.74,L,20,86.9188
L,1260817,300,223,77.84,78.00,77.74,L,21,87.3803
L,1260817,300,223,77.84,78.00,77.74,L,22,86.5340
L,1260817,300,223,77.84,78.00,77.74,L,23,88.1757
L,1260817,300,223,77.84,78.00,77.74,L,24,86.8191
L,1260817,300,223,77.84,78.00,77.74,L,25,88.0131
L,1260817,300,223,77.84,78.00,77.74,L,26,88.6900
L,1260817,300,223,77.84,78.00,77.74,L,27,89.3685
L,1260817,300,223,77.84,78.00,77.74,L,28,87.1086
L,1260817,300,223,77.84,78.00,77.74,L,29,89.8979
L,1260817,300,223,77.84,78.00,77.74,L,30,91.9567
L,1260817,300,223,77.84,78.00,77.74,L,31,95.4275
L,1260817,300,223,77.84,78.00,77.74,L,32,101.2471
L,1260817,300,223,77.84,78.00,77.74,L,33,108.8019
L,1260817,300,223,77.84,78.00,77.74,L,34,111.1056
L,1260817,300,223,77.84,78.00,77.74,L,35,104.9239
L,1260817,300,223,77.84,78.00,77.74,L,36,93.7860
L,1260817,300,223,77.84,78.00,77.74,L,37,103.7036
L,1260817,300,223,77.84,78.00,77.74,L,38,140.5367
L,1260817,300,223,77.84,78.00,77.74,L,39,165.5220
L,1260817,300,223,77.84,78.00,77.74,L,40,145.8567
K,1260817,300,223,77.84,78.00,77.74,76.9375,3
L,1260817,400,224,78.09,78.28,77.80,L,0,77.0045
L,1260817,400,224,78.09,78.28,77.80,L,1,77.0245
L,1260817,400,224,78.09,78.28,77.80,L,2,77.0985
L,1260817,400,224,78.09,78.28,77.80,L,3,78.7244
L,1260817,400,224,78.09,78.28,77.80,L,4,79.4780
L,1260817,400,224,78.09,78.28,77.80,L,5,79.3371
L,1260817,400,224,78.09,78.28,77.80,L,6,79.7119
L,1260817,400,224,78.09,78.28,77.80,L,7,77.5599
L,1260817,400,224,78.09,78.28,77.80,L,8,78.0200
L,1260817,400,224,78.09,78.28,77.80,L,9,78.0689
L,1260817,400,224,78.09,78.28,77.80,L,10,79.4144
L,1260817,400,224,78.09,78.28,77.80,L,11,79.2464
L,1260817,400,224,78.09,78.28,77.80,L,12,79.8446
L,1260817,400,224,78.09,78.28,77.80,L,13,78.9031
L,1260817,400,224,78.09,78.28,77.80,L,14,78.5509
L,1260817,400,224,78.09,78.28,77.80,L,15,80.5115
L,1260817,400,224,78.09,78.28,77.80,L,16,82.0812
L,1260817,400,224,78.09,78.28,77.80,L,17,83.3828
L,1260817,400,224,78.09,78.28,77.80,L,18,84.1702
L,1260817,400,224,78.09,78.28,77.80,L,19,84.7508
L,1260817,400,224,78.09,78.28,77.80,L,20,87.0748
L,1260817,400,224,78.09,78.28,77.80,L,21,87.5386
L,1260817,400,224,78.09,78.28,77.80,L,22,86.6880
L,1260817,400,224,78.09,78.28,77.80,L,23,88.3381
L,1260817,400,224,78.09,78.28,77.80,L,24,86.9745
L,1260817,400,224,78.09,78.28,77.80,L,25,88.1746
L,1260817,400,224,78.09,78.28,77.80,L,26,88.8550
L,1260817,400,224,78.09,78.28,77.80,L,27,89.5369
L,1260817,400,224,78.09,78.28,77.80,L,28,87.2656
L,1260817,400,224,78.09,78.28,77.80,L,29,90.0691
L,1260817,400,224,78.09,78.28,77.80,L,30,92.1383
L,1260817,400,224,78.09,78.28,77.80,L,31,95.6269
L,1260817,400,224,78.09,78.28,77.80,L,32,101.4761
L,1260817,400,224,78.09,78.28,77.80,L,33,109.0696
L,1260817,400,224,78.09,78.28,77.80,L,34,111.3849
L,1260817,400,224,78.09,78.28,77.80,L,35,105.1717
L,1260817,400,224,78.09,78.28,77.80,L,36,93.9770
L,1260817,400,224,78.09,78.28,77.80,L,37,103.9452
L,1260817,400,224,78.09,78.28,77.80,L,38,140.9662
L,1260817,400,224,78.09,78.28,77.80,L,39,166.0790
L,1260817,400,224,78.09,78.28,77.80,L,40,146.3133
K,1260817,400,224,78.09,78.28,77.80,79.3690,4
A,1260817,500,225,77.88,78.16,77.87,U,224,78.2800
L,1260817,500,225,77.88,78.16,77.87,L,0,77.1094
L,1260817,500,225,77.88,78.16,77.87,L,1,77.1295
L,1260817,500,225,77.88,78.16,77.87,L,2,77.2039
L,1260817,500,225,77.88,78.16,77.87,L,3,78.8379
L,1260817,500,225,77.88,78.16,77.87,L,4,79.5954
L,1260817,500,225,77.88,78.16,77.87,L,5,79.4538
L,1260817,500,225,77.88,78.16,77.87,L,6,79.8305
L,1260817,500,225,77.88,78.16,77.87,L,7,77.6676
L,1260817,500,225,77.88,78.16,77.87,L,8,78.1300
L,1260817,500,225,77.88,78.16,77.87,L,9,78.1792
L,1260817,500,225,77.88,78.16,77.87,L,10,79.5314
L,1260817,500,225,77.88,78.16,77.87,L,11,79.3626
L,1260817,500,225,77.88,78.16,77.87,L,12,79.9638
L,1260817,500,225,77.88,78.16,77.87,L,13,79.0176
L,1260817,500,225,77.88,78.16,77.87,L,14,78.6636
L,1260817,500,225,77.88,78.16,77.87,L,15,80.6341
L,1260817,500,225,77.88,78.16,77.87,L,16,82.2118
L,1260817,500,225,77.88,78.16,77.87,L,17,83.5200
L,1260817,500,225,77.88,78.16,77.87,L,18,84.3115
L,1260817,500,225,77.88,78.16,77.87,L,19,84.8950
L,1260817,500,225,77.88,78.16,77.87,L,20,87.2307
L,1260817,500,225,77.88,78.16,77.87,L,21,87.6969
L,1260817,500,225,77.88,78.16,77.87,L,22,86.8420
L,1260817,500,225,77.88,78.16,77.87,L,23,88.5005
L,1260817,500,225,77.88,78.16,77.87,L,24,87.1300
L,1260817,500,225,77.88,78.16,77.87,L,25,88.3362
L,1260817,500,225,77.88,78.16,77.87,L,26,89.0200
L,1260817,500,225,77.88,78.16,77.87,L,27,89.7054
L,1260817,500,225,77.88,78.16,77.87,L,28,87.4225
L,1260817,500,225,77.88,78.16,77.87,L,29,90.2402
L,1260817,500,225,77.88,78.16,77.87,L,30,92.3200
L,1260817,500,225,77.88,78.16,77.87,L,31,95.8262
L,1260817,500,225,77.88,78.16,77.87,L,32,101.7052
L,1260817,500,225,77.88,78.16,77.87,L,33,109.3372
L,1260817,500,225,77.88,78.16,77.87,L,34,111.6643
L,1260817,500,225,77.88,78.16,77.87,L,35,105.4196
L,1260817,500,225,77.88,78.16,77.87,L,36,94.1680
L,1260817,500,225,77.88,78.16,77.87,L,37,104.1868
L,1260817,500,225,77.88,78.16,77.87,L,38,141.3957
L,1260817,500,225,77.88,78.16,77.87,L,39,166.6360
L,1260817,500,225,77.88,78.16,77.87,L,40,146.7700
K,1260817,500,225,77.88,78.16,77.87,77.1476,3
L,1260817,600,226,77.23,77.88,77.09,L,0,77.2142
L,1260817,600,226,77.23,77.88,77.09,L,1,77.2344
L,1260817,600,226,77.23,77.88,77.09,L,2,77.3092
L,1260817,600,226,77.23,77.88,77.09,L,3,78.9515
L,1260817,600,226,77.23,77.88,77.09,L,4,79.7128
L,1260817,600,226,77.23,77.88,77.09,L,5,79.5705
L,1260817,600,226,77.23,77.88,77.09,L,6,79.9491
L,1260817,600,226,77.23,77.88,77.09,L,7,77.7753
L,1260817,600,226,77.23,77.88,77.09,L,8,78.2400
L,1260817,600,226,77.23,77.88,77.09,L,9,78.2894
L,1260817,600,226,77.23,77.88,77.09,L,10,79.6485
L,1260817,600,226,77.23,77.88,77.09,L,11,79.4788
L,1260817,600,226,77.23,77.88,77.09,L,12,80.0831
L,1260817,600,226,77.23,77.88,77.09,L,13,79.1321
L,1260817,600,226,77.23,77.88,77.09,L,14,78.7763
L,1260817,600,226,77.23,77.88,77.09,L,15,80.7568
L,1260817,600,226,77.23,77.88,77.09,L,16,82.3425
L,1260817,600,226,77.23,77.88,77.09,L,17,83.6572
L,1260817,600,226,77.23,77.88,77.09,L,18,84.4527
L,1260817,600,226,77.23,77.88,77.09,L,19,85.0392
L,1260817,600,226,77.23,77.88,77.09,L,20,87.3867
L,1260817,600,226,77.23,77.88,77.09,L,21,87.8552
L,1260817,600,226,77.23,77.88,77.09,L,22,86.9960
L,1260817,600,226,77.23,77.88,77.09,L,23,88.6629
L,1260817,600,226,77.23,77.88,77.09,L,24,87.2855
L,1260817,600,226,77.23,77.88,77.09,L,25,88.4977
L,1260817,600,226,77.23,77.88,77.09,L,26,89.1850
L,1260817,600,226,77.23,77.88,77.09,L,27,89.8738
L,1260817,600,226,77.23,77.88,77.09,L,28,87.5794
L,1260817,600,226,77.23,77.88,77.09,L,29,90.4114
L,1260817,600,226,77.23,77.88,77.09,L,30,92.5017
L,1260817,600,226,77.23,77.88,77.09,L,31,96.0256
L,1260817,600,226,77.23,77.88,77.09,L,32,101.9343
L,1260817,600,226,77.23,77.88,77.09,L,33,109.6048
L,1260817,600,226,77.23,77.88,77.09,L,34,111.9437
L,1260817,600,226,77.23,77.88,77.09,L,35,105.6674
L,1260817,600,226,77.23,77.88,77.09,L,36,94.3590
L,1260817,600,226,77.23,77.88,77.09,L,37,104.4284
L,1260817,600,226,77.23,77.88,77.09,L,38,141.8252
L,1260817,600,226,77.23,77.88,77.09,L,39,167.1930
L,1260817,600,226,77.23,77.88,77.09,L,40,147.2267
K,1260817,600,226,77.23,77.88,77.09,77.2526,3
L,1260817,700,227,77.49,77.73,76.97,L,0,77.3191
L,1260817,700,227,77.49,77.73,76.97,L,1,77.3394
L,1260817,700,227,77.49,77.73,76.97,L,2,77.4145
L,1260817,700,227,77.49,77.73,76.97,L,3,79.0651
L,1260817,700,227,77.49,77.73,76.97,L,4,79.8302
L,1260817,700,227,77.49,77.73,76.97,L,5,79.6871
L,1260817,700,227,77.49,77.73,76.97,L,6,80.0676
L,1260817,700,227,77.49,77.73,76.97,L,7,77.8829
L,1260817,700,227,77.49,77.73,76.97,L,8,78.3500
L,1260817,700,227,77.49,77.73,76.97,L,9,78.3997
L,1260817,700,227,77.49,77.73,76.97,L,10,79.7656
L,1260817,700,227,77.49,77.73,76.97,L,11,79.5950
L,1260817,700,227,77.49,77.73,76.97,L,12,80.2023
L,1260817,700,227,77.49,77.73,76.97,L,13,79.2466
L,1260817,700,227,77.49,77.73,76.97,L,14,78.8890
L,1260817,700,227,77.49,77.73,76.97,L,15,80.8794
L,1260817,700,227,77.49,77.73,76.97,L,16,82.4731
L,1260817,700,227,77.49,77.73,76.97,L,17,83.7944
L,1260817,700,227,77.49,77.73,76.97,L,18,84.5939
L,1260817,700,227,77.49,77.73,76.97,L,19,85.1833
L,1260817,700,227,77.49,77.73,76.97,L,20,87.5427
L,1260817,700,227,77.49,77.73,76.97,L,21,88.0136
L,1260817,700,227,77.49,77.73,76.97,L,22,87.1500
L,1260817,700,227,77.49,77.73,76.97,L,23,88.8252
L,1260817,700,227,77.49,77.73,76.97,L,24,87.4409
L,1260817,700,227,77.49,77.73,76.97,L,25,88.6593
L,1260817,700,227,77.49,77.73,76.97,L,26,89.3500
L,1260817,700,227,77.49,77.73,76.97,L,27,90.0423
L,1260817,700,227,77.49,77.73,76.97,L,28,87.7364
L,1260817,700,227,77.49,77.73,76.97,L,29,90.5826
L,1260817,700,227,77.49,77.73,76.97,L,30,92.6833
L,1260817,700,227,77.49,77.73,76.97,L,31,96.2250
L,1260817,700,227,77.49,77.73,76.97,L,32,102.1633
L,1260817,700,227,77.49,77.73,76.97,L,33,109.8724
L,1260817,700,227,77.49,77.73,76.97,L,34,112.2230
L,1260817,700,227,77.49,77.73,76.97,L,35,105.9152
L,1260817,700,227,77.49,77.73,76.97,L,36,94.5500
L,1260817,700,227,77.49,77.73,76.97,L,37,104.6700
L,1260817,700,227,77.49,77.73,76.97,L,38,142.2548
L,1260817,700,227,77.49,77.73,76.97,L,39,167.7500
L,1260817,700,227,77.49,77.73,76.97,L,40,147.6833
K,1260817,700,227,77.49,77.73,76.97,77.3576,3
L,1260817,800,228,77.57,77.59,76.92,L,0,77.4239
L,1260817,800,228,77.57,77.59,76.92,L,1,77.4443
L,1260817,800,228,77.57,77.59,76.92,L,2,77.5198
L,1260817,800,228,77.57,77.59,76.92,L,3,79.1787
L,1260817,800,228,77.57,77.59,76.92,L,4,79.9476
L,1260817,800,228,77.57,77.59,76.92,L,5,79.8038
L,1260817,800,228,77.57,77.59,76.92,L,6,80.1862
L,1260817,800,228,77.57,77.59,76.92,L,7,77.9906
L,1260817,800,228,77.57,77.59,76.92,L,8,78.4600
L,1260817,800,228,77.57,77.59,76.92,L,9,78.5099
L,1260817,800,228,77.57,77.59,76.92,L,10,79.8827
L,1260817,800,228,77.57,77.59,76.92,L,11,79.7113
L,1260817,800,228,77.57,77.59,76.92,L,12,80.3216
L,1260817,800,228,77.57,77.59,76.92,L,13,79.3610
L,1260817,800,228,77.57,77.59,76.92,L,14,79.0017
L,1260817,800,228,77.57,77.59,76.92,L,15,81.0021
L,1260817,800,228,77.57,77.59,76.92,L,16,82.6037
L,1260817,800,228,77.57,77.59,76.92,L,17,83.9317
L,1260817,800,228,77.57,77.59,76.92,L,18,84.7351
L,1260817,800,228,77.57,77.59,76.92,L,19,85.3275
L,1260817,800,228,77.57,77.59,76.92,L,20,87.6986
L,1260817,800,228,77.57,77.59,76.92,L,21,88.1719
L,1260817,800,228,77.57,77.59,76.92,L,22,87.3040
L,1260817,800,228,77.57,77.59,76.92,L,23,88.9876
L,1260817,800,228,77.57,77.59,76.92,L,24,87.5964
L,1260817,800,228,77.57,77.59,76.92,L,25,88.8208
L,1260817,800,228,77.57,77.59,76.92,L,26,89.5150
L,1260817,800,228,77.57,77.59,76.92,L,27,90.2108
L,1260817,800,228,77.57,77.59,76.92,L,28,87.8933
L,1260817,800,228,77.57,77.59,76.92,L,29,90.7537
L,1260817,800,228,77.57,77.59,76.92,L,30,92.8650
L,1260817,800,228,77.57,77.59,76.92,L,31,96.4244
L,1260817,800,228,77.57,77.59,76.92,L,32,102.3924
L,1260817,800,228,77.57,77.59,76.92,L,33,110.1400
L,1260817,800,228,77.57,77.59,76.92,L,34,112.5024
L,1260817,800,228,77.57,77.59,76.92,L,35,106.1630
L,1260817,800,228,77.57,77.59,76.92,L,36,94.7410
L,1260817,800,228,77.57,77.59,76.92,L,37,104.9116
L,1260817,800,228,77.57,77.59,76.92,L,38,142.6843
L,1260817,800,228,77.57,77.59,76.92,L,39,168.3070
L,1260817,800,228,77.57,77.59,76.92,L,40,148.1400
K,1260817,800,228,77.57,77.59,76.92,77.4627,3
L,1260817,900,229,77.55,77.90,77.31,L,0,77.0223
L,1260817,900,229,77.55,77.90,77.31,L,1,77.5288
L,1260817,900,229,77.55,77.90,77.31,L,2,77.5493
L,1260817,900,229,77.55,77.90,77.31,L,3,77.6252
L,1260817,900,229,77.55,77.90,77.31,L,4,79.2922
L,1260817,900,229,77.55,77.90,77.31,L,5,80.0650
L,1260817,900,229,77.55,77.90,77.31,L,6,79.9205
L,1260817,900,229,77.55,77.90,77.31,L,7,80.3048
L,1260817,900,229,77.55,77.90,77.31,L,8,78.0983
L,1260817,900,229,77.55,77.90,77.31,L,9,78.5700
L,1260817,900,229,77.55,77.90,77.31,L,10,78.6202
L,1260817,900,229,77.55,77.90,77.31,L,11,79.9997
L,1260817,900,229,77.55,77.90,77.31,L,12,79.8275
L,1260817,900,229,77.55,77.90,77.31,L,13,80.4409
L,1260817,900,229,77.55,77.90,77.31,L,14,79.4755
L,1260817,900,229,77.55,77.90,77.31,L,15,79.1144
L,1260817,900,229,77.55,77.90,77.31,L,16,81.1247
L,1260817,900,229,77.55,77.90,77.31,L,17,82.7343
L,1260817,900,229,77.55,77.90,77.31,L,18,84.0689
L,1260817,900,229,77.55,77.90,77.31,L,19,84.8763
L,1260817,900,229,77.55,77.90,77.31,L,20,85.4717
L,1260817,900,229,77.55,77.90,77.31,L,21,87.8546
L,1260817,900,229,77.55,77.90,77.31,L,22,88.3302
L,1260817,900,229,77.55,77.90,77.31,L,23,87.4580
L,1260817,900,229,77.55,77.90,77.31,L,24,89.1500
L,1260817,900,229,77.55,77.90,77.31,L,25,87.7518
L,1260817,900,229,77.55,77.90,77.31,L,26,88.9824
L,1260817,900,229,77.55,77.90,77.31,L,27,89.6800
L,1260817,900,229,77.55,77.90,77.31,L,28,90.3792
L,1260817,900,229,77.55,77.90,77.31,L,29,88.0502
L,1260817,900,229,77.55,77.90,77.31,L,30,90.9249
L,1260817,900,229,77.55,77.90,77.31,L,31,93.0467
L,1260817,900,229,77.55,77.90,77.31,L,32,96.6237
L,1260817,900,229,77.55,77.90,77.31,L,33,102.6215
L,1260817,900,229,77.55,77.90,77.31,L,34,110.4076
L,1260817,900,229,77.55,77.90,77.31,L,35,112.7817
L,1260817,900,229,77.55,77.90,77.31,L,36,106.4109
L,1260817,900,229,77.55,77.90,77.31,L,37,94.9320
L,1260817,900,229,77.55,77.90,77.31,L,38,105.1532
L,1260817,900,229,77.55,77.90,77.31,L,39,143.1138
L,1260817,900,229,77.55,77.90,77.31,L,40,168.8640
L,1260817,900,229,77.55,77.90,77.31,L,41,148.5967
K,1260817,900,229,77.55,77.90,77.31,77.5677,3
L,1260817,1000,230,77.13,77.57,77.06,U,0,77.8240
L,1260817,1000,230,77.13,77.57,77.06,L,0,77.1247
L,1260817,1000,230,77.13,77.57,77.06,L,1,77.6336
L,1260817,1000,230,77.13,77.57,77.06,L,2,77.6542
L,1260817,1000,230,77.13,77.57,77.06,L,3,77.7305
L,1260817,1000,230,77.13,77.57,77.06,L,4,79.4058
L,1260817,1000,230,77.13,77.57,77.06,L,5,80.1824
L,1260817,1000,230,77.13,77.57,77.06,L,6,80.0372
L,1260817,1000,230,77.13,77.57,77.06,L,7,80.4234
L,1260817,1000,230,77.13,77.57,77.06,L,8,78.2059
L,1260817,1000,230,77.13,77.57,77.06,L,9,78.6800
L,1260817,1000,230,77.13,77.57,77.06,L,10,78.7304
L,1260817,1000,230,77.13,77.57,77.06,L,11,80.1168
L,1260817,1000,230,77.13,77.57,77.06,L,12,79.9437
L,1260817,1000,230,77.13,77.57,77.06,L,13,80.5601
L,1260817,1000,230,77.13,77.57,77.06,L,14,79.5900
L,1260817,1000,230,77.13,77.57,77.06,L,15,79.2271
L,1260817,1000,230,77.13,77.57,77.06,L,16,81.2474
L,1260817,1000,230,77.13,77.57,77.06,L,17,82.8649
L,1260817,1000,230,77.13,77.57,77.06,L,18,84.2061
L,1260817,1000,230,77.13,77.57,77.06,L,19,85.0176
L,1260817,1000,230,77.13,77.57,77.06,L,20,85.6158
L,1260817,1000,230,77.13,77.57,77.06,L,21,88.0106
L,1260817,1000,230,77.13,77.57,77.06,L,22,88.4885
L,1260817,1000,230,77.13,77.57,77.06,L,23,87.6120
L,1260817,1000,230,77.13,77.57,77.06,L,24,89.3124
L,1260817,1000,230,77.13,77.57,77.06,L,25,87.9073
L,1260817,1000,230,77.13,77.57,77.06,L,26,89.1439
L,1260817,1000,230,77.13,77.57,77.06,L,27,89.8450
L,1260817,1000,230,77.13,77.57,77.06,L,28,90.5477
L,1260817,1000,230,77.13,77.57,77.06,L,29,88.2072
L,1260817,1000,230,77.13,77.57,77.06,L,30,91.0960
L,1260817,1000,230,77.13,77.57,77.06,L,31,93.2283
L,1260817,1000,230,77.13,77.57,77.06,L,32,96.8231
L,1260817,1000,230,77.13,77.57,77.06,L,33,102.8505
L,1260817,1000,230,77.13,77.57,77.06,L,34,110.6752
L,1260817,1000,230,77.13,77.57,77.06,L,35,113.0611
L,1260817,1000,230,77.13,77.57,77.06,L,36,106.6587
L,1260817,1000,230,77.13,77.57,77.06,L,37,95.1230
L,1260817,1000,230,77.13,77.57,77.06,L,38,105.3948
L,1260817,1000,230,77.13,77.57,77.06,L,39,143.5433
L,1260817,1000,230,77.13,77.57,77.06,L,40,169.4210
L,1260817,1000,230,77.13,77.57,77.06,L,41,149.0533
K,1260817,1000,230,77.13,77.57,77.06,77.7106,4
L,1260817,1100,231,76.50,77.15,76.38,U,0,77.7480
L,1260817,1100,231,76.50,77.15,76.38,L,0,77.2270
L,1260817,1100,231,76.50,77.15,76.38,L,1,77.7385
L,1260817,1100,231,76.50,77.15,76.38,L,2,77.7591
L,1260817,1100,231,76.50,77.15,76.38,L,3,77.8358
L,1260817,1100,231,76.50,77.15,76.38,L,4,79.5194
L,1260817,1100,231,76.50,77.15,76.38,L,5,80.2998
L,1260817,1100,231,76.50,77.15,76.38,L,6,80.1539
L,1260817,1100,231,76.50,77.15,76.38,L,7,80.5420
L,1260817,1100,231,76.50,77.15,76.38,L,8,78.3136
L,1260817,1100,231,76.50,77.15,76.38,L,9,78.7900
L,1260817,1100,231,76.50,77.15,76.38,L,10,78.8407
L,1260817,1100,231,76.50,77.15,76.38,L,11,80.2339
L,1260817,1100,231,76.50,77.15,76.38,L,12,80.0599
L,1260817,1100,231,76.50,77.15,76.38,L,13,80.6794
L,1260817,1100,231,76.50,77.15,76.38,L,14,79.7045
L,1260817,1100,231,76.50,77.15,76.38,L,15,79.3398
L,1260817,1100,231,76.50,77.15,76.38,L,16,81.3700
L,1260817,1100,231,76.50,77.15,76.38,L,17,82.9955
L,1260817,1100,231,76.50,77.15,76.38,L,18,84.3433
L,1260817,1100,231,76.50,77.15,76.38,L,19,85.1588
L,1260817,1100,231,76.50,77.15,76.38,L,20,85.7600
L,1260817,1100,231,76.50,77.15,76.38,L,21,88.1665
L,1260817,1100,231,76.50,77.15,76.38,L,22,88.6468
L,1260817,1100,231,76.50,77.15,76.38,L,23,87.7660
L,1260817,1100,231,76.50,77.15,76.38,L,24,89.4748
L,1260817,1100,231,76.50,77.15,76.38,L,25,88.0627
L,1260817,1100,231,76.50,77.15,76.38,L,26,89.3055
L,1260817,1100,231,76.50,77.15,76.38,L,27,90.0100
L,1260817,1100,231,76.50,77.15,76.38,L,28,90.7162
L,1260817,1100,231,76.50,77.15,76.38,L,29,88.3641
