class,id,group,last_post,fwVer,fwVerTi,tiUartVer,boots_24h,posts_24h,bootReasonFlags,tifota_lastFailedVer,tifota_config_err,tiBslOkCnt,deviceState,VddAdc,meterVal
failed_cal,9f857710-cf9b-11f0-9bfa-a7eff651ff22,All,09/12 12:20,17037,344,344,0,2,4,0,0,2,Failed Cal,3650,1778.593
failed_cal,9f8813b0-842f-11f0-8b4a-0d0197d44616,All,09/13 10:08,17037,344,344,0,2,6,0,0,24,Failed Cal,3648,162472
failed_cal,9fdfa2f0-4816-11f1-969c-6109d9dfb138,Heritage Apartments,09/13 09:33,17078,391,391,0,2,6,0,0,3,Failed Cal,3660,2
failed_cal,a00e2030-8ab5-11f1-a1a6-391af391818e,All,09/13 08:58,17037,344,344,0,2,6,0,0,9,Failed Cal,3674,0
failed_cal,a02a7d60-a636-11f1-a1a6-391af391818e,All,09/13 09:51,17037,344,344,0,10,4,0,0,1,Failed Cal,3665,0
failed_cal,a0465e80-8ac6-11f1-a1a6-391af391818e,All,09/12 10:07,17037,344,344,0,2,20,0,0,6,Failed Cal,3673,0
failed_cal,a07ad690-8b77-11f1-a1a6-391af391818e,All,09/13 10:05,17037,344,344,0,2,20,0,0,26,Failed Cal,3678,0
failed_cal,a0b800a0-8466-11f1-a1a6-391af391818e,All,09/12 08:06,17037,344,344,0,0,6,0,0,25,Failed Cal,3673,9203
failed_cal,a0dbd160-ad43-11f0-98a7-c3bc57f9afe3,Steve Katz 4plex 5YR,09/13 07:03,17028,341,341,0,9,6,0,0,1,Failed Cal,3617,0
failed_cal,a14900d0-836f-11f0-8b4a-0d0197d44616,GENII Production Failures,09/12 04:15,16131,296,,0,0,6,0,0,,Not Metering,3654,8920
failed_cal,a1864e70-0b57-11f1-a3d9-c99c67c82bc1,All,09/12 12:16,17037,344,344,0,2,4,0,0,1,Failed Cal,3493,1667.507
failed_cal,a19b2df0-a642-11f1-a1a6-391af391818e,All,09/13 08:40,17037,344,344,0,6,4,0,0,1,Failed Cal,3657,0
failed_cal,a1b0d1a0-86ad-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 10:07,17037,344,344,0,0,4,0,0,5,Failed Cal,3678,0
failed_cal,a260a870-8ac5-11f1-a1a6-391af391818e,All,09/13 08:42,17037,344,344,0,2,20,0,0,16,Failed Cal,3672,0
failed_cal,a2c83c40-a642-11f1-a1a6-391af391818e,All,09/13 09:13,17037,344,344,0,4,4,0,0,1,Failed Cal,3661,0
failed_cal,a2e24b30-bdbe-11ef-8f43-73c96c0de66f,GENII Production Failures,09/13 08:43,16185,314,314,0,2,6,0,0,1,Not Metering,3664,14026
failed_cal,a2e36c20-8466-11f1-a1a6-391af391818e,All,09/13 10:16,17037,344,344,0,0,20,0,0,5,Failed Cal,3668,0
failed_cal,a31be610-a638-11f1-a1a6-391af391818e,All,09/13 08:03,17037,344,344,0,1,4,0,0,1,Failed Cal,3670,0
failed_cal,a34a9df0-8baf-11f1-a1a6-391af391818e,All,09/13 09:14,17037,344,344,0,2,4,0,0,136,Failed Cal,3675,0
failed_cal,a34aaa70-89ed-11f1-a1a6-391af391818e,Lake of the Pines Community Association,09/11 07:46,17037,344,344,0,0,20,0,0,5,Failed Cal,3671,0
failed_cal,a4c32760-c431-11f0-9842-6d029661c338,Kay Bee Mobile Villa MHP,09/12 15:04,17078,391,391,2,14,6,0,0,5,Failed Cal,3659,68028
failed_cal,a50632f0-3e87-11f1-b39d-b550dfb4ab8b,All,09/12 09:39,17037,344,344,0,0,20,0,0,24,Failed Cal,3668,0
failed_cal,a5246b70-9956-11f0-b5af-5dfa9891b485,All,09/13 07:43,17037,344,344,0,2,4,0,0,2,Failed Cal,3647,27
failed_cal,a53c1a20-8ab1-11f1-a1a6-391af391818e,All,09/13 09:01,17037,344,344,0,4,6,0,0,5,Failed Cal,3676,0
failed_cal,a56a3e10-8466-11f1-a1a6-391af391818e,All,09/13 10:16,17037,344,344,0,0,6,0,0,24,Failed Cal,3682,1404
failed_cal,a578e410-8466-11f1-a1a6-391af391818e,All,09/13 08:10,17037,344,344,0,2,20,0,0,24,Failed Cal,3675,0
failed_cal,a5d44c70-a95a-11f0-98a7-c3bc57f9afe3,Crystal Acres MHC,09/13 07:30,17078,391,391,1,10,20,0,0,8,Failed Cal,3645,0
failed_cal,a5e72af0-8642-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 08:53,17037,344,344,1,4,20,0,0,22,Failed Cal,3668,0
failed_cal,a5ecdd80-a95a-11f0-98a7-c3bc57f9afe3,GENII Production Failures,09/13 09:58,17060,368,368,1,6,20,0,0,5,Failed Cal,3635,50526
failed_cal,a67cec40-51e9-11f0-acb1-514e01860b07,All,09/12 10:56,17037,344,344,0,2,6,0,0,32,Failed Cal,3663,18420
failed_cal,a69a5a40-a63f-11f1-a1a6-391af391818e,All,09/13 08:30,17037,344,344,0,16,4,0,0,1,Failed Cal,3642,0
failed_cal,a6bec8f0-a25f-11f1-a1a6-391af391818e,All,09/13 10:15,17037,344,344,0,2,4,0,0,1,Failed Cal,3683,0
failed_cal,a6c6a250-6c13-11f1-9333-3b2cfe68422f,All,09/12 08:05,17037,344,344,0,0,6,0,0,24,Failed Cal,3657,0
failed_cal,a7315be0-62c3-11f0-8658-7f4e94e41769,GENII Production Failures,09/12 10:54,17060,368,368,1,4,20,0,0,3,Failed Cal,3649,46
failed_cal,a74ed380-4d66-11f1-b1bb-f3574cce671d,Kingsbrook MHC,09/13 07:21,17078,391,391,0,4,6,0,0,7,Failed Cal,3638,0
failed_cal,a81c1e20-5483-11f1-b1bb-f3574cce671d,Broadway MHP DesMoines,09/13 08:24,17078,391,391,0,12,6,0,0,166,Failed Cal,3629,552
failed_cal,a8880f90-a636-11f1-a1a6-391af391818e,All,09/12 16:50,17037,344,344,0,4,4,0,0,1,Failed Cal,3643,0
failed_cal,a97843a0-a25f-11f1-a1a6-391af391818e,All,09/13 08:16,17037,344,344,0,2,4,0,0,1,Failed Cal,3676,0
failed_cal,a9a62010-51e6-11f0-acb1-514e01860b07,Piney Park,09/13 08:43,17037,344,344,0,2,20,0,0,2,Failed Cal,3653,8352
failed_cal,aa748a60-a643-11f1-a1a6-391af391818e,All,09/13 06:05,17037,344,344,0,6,20,0,0,1,Failed Cal,3651,0
failed_cal,aa7de850-66b4-11f0-8658-7f4e94e41769,GENII Production Failures,09/12 10:14,17037,344,344,0,2,4,0,0,1,Failed Cal,3621,134661
failed_cal,ab1c7fa0-a642-11f1-a1a6-391af391818e,Aurora MHC,09/13 04:33,17037,344,344,1,6,4,0,0,1,Failed Cal,3650,0
failed_cal,ab25ae20-8466-11f1-a1a6-391af391818e,All,09/13 09:45,17037,344,344,0,2,20,0,0,24,Failed Cal,3681,0
failed_cal,ab297610-a25f-11f1-a1a6-391af391818e,Rustic Acres MHC,09/13 08:39,17037,344,344,0,2,4,0,0,1,Failed Cal,3669,0
failed_cal,ab55c6a0-0c48-11f1-8768-5551e7a34f27,Roosevelt MHC,09/12 13:03,17078,391,391,2,10,6,0,0,4,Failed Cal,3661,7582
failed_cal,ab932bf0-5c0b-11f0-9fcd-87e94e720126,Aurora MHC,09/13 08:40,17037,344,344,3,5,20,0,0,1,Failed Cal,3516,14787
failed_cal,abba5440-a0c6-11f1-a1a6-391af391818e,Farmingbury Commons,09/13 07:57,17037,344,344,0,2,20,0,0,1,Failed Cal,3661,0
failed_cal,abe8d020-db7a-11f0-b691-d965a62fa4fa,TI Fota Failure,09/12 10:03,17075,383,383,1,4,20,0,0,24,Failed Cal,3607,0
failed_cal,ac2ac2f0-8ac5-11f1-a1a6-391af391818e,All,09/13 09:53,17037,344,344,0,2,20,0,0,7,Failed Cal,3674,0
failed_cal,ac666d00-4d67-11f1-b1bb-f3574cce671d,All,09/13 09:03,17037,344,344,0,2,4,0,0,1,Failed Cal,3661,200
failed_cal,ac9cd130-4d65-11f1-b1bb-f3574cce671d,All,09/13 06:48,17037,344,344,0,2,4,0,0,1,Failed Cal,3660,0
failed_cal,aca7ff50-4d66-11f1-b1bb-f3574cce671d,GENII Production Failures,09/13 10:21,17078,391,391,0,4,20,0,0,8,Failed Cal,3635,102
failed_cal,acb21110-9fc5-11f0-b5af-5dfa9891b485,GENII Production Failures,09/12 14:00,17078,391,391,2,10,6,0,0,4,Failed Cal,3629,18108
failed_cal,acb54eb0-a0c9-11f1-a1a6-391af391818e,All,09/13 07:38,17037,344,344,0,2,20,0,0,1,Failed Cal,3675,0
failed_cal,ae30bff0-3a93-11f1-b198-172a4a9f25c9,All,09/13 08:59,17037,344,344,0,4,6,0,0,11,Failed Cal,3672,0
failed_cal,ae9e2c50-a642-11f1-a1a6-391af391818e,All,09/13 10:01,17037,344,344,0,14,4,0,0,1,Failed Cal,3643,0
failed_cal,af019f80-a636-11f1-a1a6-391af391818e,All,09/13 09:07,17037,344,344,0,5,4,0,0,1,Failed Cal,3669,0
failed_cal,af0400d0-48bd-11f1-bc16-b52012ce6db2,Maple Creek Estates MHC,09/13 09:39,16185,314,314,0,2,6,0,0,1,Not Metering,3655,0
failed_cal,af3d5ff0-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:37,17032,344,344,0,4,4,0,0,24,Failed Cal,3660,0
failed_cal,afca5cb0-51e9-11f0-acb1-514e01860b07,Mena Estates MHC,09/13 10:18,16185,314,314,0,0,4,0,0,0,Not Metering,3662,6869
failed_cal,b00009b0-8acc-11f1-a1a6-391af391818e,All,09/13 08:47,17037,344,344,0,4,20,0,0,5,Failed Cal,3677,0
failed_cal,b012d4e0-846a-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 09:40,17037,344,344,0,3,6,0,0,24,Failed Cal,3671,0
failed_cal,b0164a30-a63e-11f1-a1a6-391af391818e,All,09/13 10:03,17037,344,344,0,12,4,0,0,1,Failed Cal,3647,0
failed_cal,b0347470-994b-11f0-b5af-5dfa9891b485,GENII Production Failures,09/11 10:56,17060,368,368,0,0,20,0,0,9,Failed Cal,3631,119431
failed_cal,b0530f00-8466-11f1-a1a6-391af391818e,All,09/13 09:26,17037,344,344,0,4,6,0,0,6,Failed Cal,3676,0
failed_cal,b10d0140-0ebe-11f0-8272-45e3ef110760,GENII Production Failures,09/12 12:26,16185,314,314,0,2,6,0,0,1,Not Metering,3640,15949
failed_cal,b1290cf0-dc4f-11f0-b691-d965a62fa4fa,GENII Production Failures,09/13 08:58,16185,314,314,0,18,6,0,0,1,Not Metering,3594,0
failed_cal,b19f1040-a642-11f1-a1a6-391af391818e,All,09/13 09:30,17037,344,344,0,8,4,0,0,1,Failed Cal,3653,0
failed_cal,b1b25790-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 09:22,17032,344,344,0,4,4,0,0,24,Failed Cal,3651,0
failed_cal,b1ec2590-8466-11f1-a1a6-391af391818e,All,09/13 08:23,17037,344,344,0,2,6,0,0,14,Failed Cal,3676,0
failed_cal,b2445db0-d45c-11f0-b691-d965a62fa4fa,All,09/12 11:23,16185,314,314,0,2,6,0,0,1,Not Metering,3663,0
failed_cal,b2f06480-863a-11f1-a1a6-391af391818e,Lakewood MH Park,09/12 09:58,17037,344,344,0,2,6,0,0,5,Failed Cal,3684,1857.364
failed_cal,b3092e50-8466-11f1-a1a6-391af391818e,All,09/13 08:12,17037,344,344,0,2,20,0,0,24,Failed Cal,3676,8356
failed_cal,b35edbd0-4d65-11f1-b1bb-f3574cce671d,All,09/13 07:37,17037,344,344,0,2,20,0,0,2,Failed Cal,3651,2149
failed_cal,b382aac0-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/11 09:21,17032,344,344,0,0,4,0,0,24,Failed Cal,3652,0
failed_cal,b3e866e0-65be-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 08:33,17032,344,344,0,4,4,0,0,17,Failed Cal,3658,0
failed_cal,b41ceb50-8ad4-11f1-a1a6-391af391818e,All,09/12 08:28,17037,344,344,0,0,20,0,0,6,Failed Cal,3676,0
failed_cal,b4251200-4d65-11f1-b1bb-f3574cce671d,All,09/13 07:28,17037,344,344,0,2,4,0,0,2,Failed Cal,3657,791
failed_cal,b43ac3b0-9f9c-11f0-b5af-5dfa9891b485,Rustic Acres MHC,09/13 09:28,17078,391,391,2,14,6,0,0,9,Failed Cal,3640,0
failed_cal,b4658d20-c6c0-11f0-9842-6d029661c338,All,09/13 08:44,17037,344,344,0,2,4,0,0,11,Failed Cal,3657,0
failed_cal,b4cfa910-98eb-11f0-b5af-5dfa9891b485,All,09/12 10:03,17037,344,344,0,2,6,0,0,14,Failed Cal,3655,0
failed_cal,b4daf7d0-a636-11f1-a1a6-391af391818e,All,09/13 08:32,17037,344,344,0,3,20,0,0,1,Failed Cal,3668,0
failed_cal,b53adb60-8466-11f1-a1a6-391af391818e,All,09/13 07:53,17037,344,344,0,2,20,0,0,24,Failed Cal,3676,0
failed_cal,b53c3fd0-82ed-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 09:19,16185,314,314,0,4,6,0,0,1,Not Metering,3644,21875
failed_cal,b59244c0-89f9-11f1-a1a6-391af391818e,All,09/13 09:52,17037,344,344,0,2,20,0,0,8,Failed Cal,3673,0
failed_cal,b5bd56a0-a638-11f1-a1a6-391af391818e,All,09/12 21:23,17037,344,344,0,2,4,0,0,1,Failed Cal,3664,0
failed_cal,b66baee0-8495-11f1-a1a6-391af391818e,All,09/13 09:25,17037,344,344,0,4,20,0,0,24,Failed Cal,3673,0
failed_cal,b6b88070-c8c6-11f0-9842-6d029661c338,GENII Production Failures,09/13 06:41,16185,314,314,0,2,6,0,0,1,Not Metering,3645,8379
failed_cal,b717d200-a642-11f1-a1a6-391af391818e,All,09/13 10:01,17037,344,344,2,13,4,0,0,1,Failed Cal,3626,0
failed_cal,b73ad0c0-65bf-11f1-9333-3b2cfe68422f,Oswego MHP,09/13 09:18,16185,314,314,0,2,4,0,0,1,Not Metering,3659,0
failed_cal,b75cad20-846a-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 10:17,17037,344,344,0,0,4,0,0,24,Failed Cal,3678,0
failed_cal,b782cf90-8466-11f1-a1a6-391af391818e,All,09/13 09:33,17037,344,344,0,4,20,0,0,24,Failed Cal,3675,0
failed_cal,b7a0bbd0-86ab-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 09:29,17037,344,344,0,4,4,0,0,24,Failed Cal,3671,0
failed_cal,b7fb3170-4ccf-11f1-b1bb-f3574cce671d,Haven MHP,09/13 08:28,17078,391,391,0,8,6,0,0,5,Failed Cal,3660,0
failed_cal,b8450a90-a646-11f1-a1a6-391af391818e,All,09/13 09:11,17037,344,344,0,8,4,0,0,1,Failed Cal,3656,0
failed_cal,b856a8b0-a644-11f1-a1a6-391af391818e,All,09/12 19:37,17037,344,344,0,6,4,0,0,1,Failed Cal,3659,0
failed_cal,b87452e0-a25f-11f1-a1a6-391af391818e,All,09/13 10:00,17037,344,344,0,2,4,0,0,1,Failed Cal,3677,0
failed_cal,b877b020-a642-11f1-a1a6-391af391818e,All,09/13 10:01,17037,344,344,3,10,4,0,0,1,Failed Cal,3649,0
failed_cal,b8eed5e0-9f9c-11f0-b5af-5dfa9891b485,All,09/13 09:45,17037,344,344,0,4,4,0,0,9,Failed Cal,3662,74893
failed_cal,b8f63030-c4fc-11f0-9842-6d029661c338,GENII Production Failures,09/13 09:42,16185,314,314,0,2,6,0,0,1,Not Metering,3660,0
failed_cal,b9039220-8ac7-11f1-a1a6-391af391818e,All,09/13 09:10,17037,344,344,1,4,20,0,0,15,Failed Cal,3670,0
failed_cal,b94730a0-98ad-11f0-b5af-5dfa9891b485,All,09/12 12:33,17037,344,344,0,2,20,0,0,9,Failed Cal,3644,74
failed_cal,b9dfa9b0-dc51-11f0-b691-d965a62fa4fa,GENII Production Failures,09/13 10:09,16185,314,314,0,2,6,0,0,1,Not Metering,3649,0
failed_cal,b9ec72a0-a63e-11f1-a1a6-391af391818e,All,09/13 10:03,17037,344,344,0,16,4,0,0,1,Failed Cal,3645,0
failed_cal,ba860cf0-a93a-11f0-98a7-c3bc57f9afe3,All,09/13 07:09,17037,344,344,1,4,20,0,0,1,Failed Cal,3651,0
failed_cal,bab32cd0-82ed-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 03:36,16128,295,,0,9,6,0,0,,Not Metering,3627,39971
failed_cal,bafc6ad0-82ed-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 08:06,16185,314,314,0,4,6,0,0,1,Not Metering,3646,21731
failed_cal,bb0bd970-a64b-11f1-a1a6-391af391818e,All,09/13 00:17,17037,344,344,0,20,4,0,0,1,Failed Cal,3647,0
failed_cal,bb47aa30-8ad1-11f1-a1a6-391af391818e,All,09/13 10:23,17037,344,344,0,0,20,0,0,5,Failed Cal,3675,0
failed_cal,bb747c20-8466-11f1-a1a6-391af391818e,All,09/13 08:56,17037,344,344,0,2,20,0,0,5,Failed Cal,3679,0
failed_cal,bbf7e130-8aee-11f1-a1a6-391af391818e,All,09/11 09:19,17037,344,344,0,0,20,0,0,5,Failed Cal,3666,0
failed_cal,bc06c5c0-3a93-11f1-b198-172a4a9f25c9,Paradise Village Cooperative MHC,09/13 09:20,17078,391,391,0,6,6,0,0,5,Failed Cal,3664,15662
failed_cal,bce3c390-8466-11f1-a1a6-391af391818e,All,09/13 10:07,17037,344,344,0,0,20,0,0,24,Failed Cal,3682,0
failed_cal,bcf67a90-3524-11f0-8e55-b138a1c03c8e,All,09/12 10:05,17037,344,344,0,2,6,0,0,24,Failed Cal,3661,5055
failed_cal,bd0f9c60-3e87-11f1-b39d-b550dfb4ab8b,All,09/13 10:00,17037,344,344,0,0,20,0,0,1,Failed Cal,3666,0
failed_cal,bd887430-a635-11f1-a1a6-391af391818e,All,09/12 21:26,17037,344,344,0,2,4,0,0,1,Failed Cal,3657,0
failed_cal,bda51c00-8aee-11f1-a1a6-391af391818e,All,09/13 09:19,17037,344,344,0,2,6,0,0,14,Failed Cal,3672,0
failed_cal,bdd134d0-86ab-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 09:40,17037,344,344,1,6,20,0,0,24,Failed Cal,3676,0
failed_cal,bdeb4e30-51e9-11f0-acb1-514e01860b07,All,09/13 10:16,17037,344,344,0,2,20,0,0,13,Failed Cal,3663,5124
failed_cal,be336080-847a-11f0-8b4a-0d0197d44616,All,09/10 07:32,17037,344,344,0,0,20,0,0,2,Failed Cal,3656,23864
failed_cal,be380d30-8aee-11f1-a1a6-391af391818e,All,09/11 06:51,17037,344,344,0,0,6,0,0,9,Failed Cal,3664,0
failed_cal,be570ed0-a635-11f1-a1a6-391af391818e,All,09/12 20:34,17037,344,344,0,2,4,0,0,1,Failed Cal,3663,0
failed_cal,becc02f0-a25f-11f1-a1a6-391af391818e,All,09/12 10:03,17037,344,344,0,2,20,0,0,1,Failed Cal,3675,0
failed_cal,bf5f60a0-a641-11f1-a1a6-391af391818e,All,09/13 06:57,17037,344,344,0,4,4,0,0,1,Failed Cal,3662,0
failed_cal,bf9221b0-c81c-11f0-9842-6d029661c338,Riverview Apartments MF,09/13 08:56,17037,344,344,0,2,6,0,0,1,Failed Cal,3643,0
failed_cal,c0405340-4cc7-11f1-b1bb-f3574cce671d,Haven MHP,09/13 05:09,16131,296,,0,2,6,0,0,,Not Metering,3673,0
failed_cal,c0583a80-89f0-11f1-a1a6-391af391818e,All,09/13 08:20,17037,344,344,0,2,4,0,0,43,Failed Cal,3674,0
failed_cal,c0ecefc0-8466-11f1-a1a6-391af391818e,All,09/13 08:40,17037,344,344,0,2,20,0,0,24,Failed Cal,3671,0
failed_cal,c196f030-a638-11f1-a1a6-391af391818e,All,09/13 08:11,17037,344,344,0,4,4,0,0,1,Failed Cal,3654,0
failed_cal,c1c76da0-603d-11f1-89ca-a986714faa23,All,09/12 15:05,362,209,344,0,1,6,0,0,2,Not Metering,3660,0
failed_cal,c1f80360-82ea-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 10:17,16185,314,314,0,0,6,0,0,1,Not Metering,3629,121793
failed_cal,c24b0560-82ea-11f0-8b4a-0d0197d44616,GENII Production Failures,09/13 09:16,17060,368,368,1,4,20,0,0,2,Failed Cal,3632,101543
failed_cal,c25d70f0-a0af-11f0-b5af-5dfa9891b485,All,09/13 08:47,17037,344,344,0,1,20,0,0,5,Failed Cal,3511,0
failed_cal,c2620390-8466-11f1-a1a6-391af391818e,All,09/13 08:48,17037,344,344,0,2,20,0,0,24,Failed Cal,3670,0
failed_cal,c2d95630-c426-11f0-9842-6d029661c338,GENII Production Failures,09/12 10:57,17060,368,368,1,4,20,0,0,7,Failed Cal,3644,1425
failed_cal,c3645b10-8f6c-11f1-a1a6-391af391818e,All,09/13 07:12,17037,344,344,0,2,20,0,0,30,Failed Cal,3677,0
failed_cal,c372db90-8aee-11f1-a1a6-391af391818e,All,09/11 06:51,17037,344,344,0,0,6,0,0,5,Failed Cal,3662,0
failed_cal,c39433a0-1e2c-11f1-be01-6f2b88b3116b,All,09/13 10:13,17037,344,344,0,0,20,0,0,24,Failed Cal,3648,0
failed_cal,c3aa7c00-a63a-11f1-a1a6-391af391818e,All,09/13 05:21,17037,344,344,0,6,4,0,0,1,Failed Cal,3661,0
failed_cal,c3b9e370-4ce4-11f1-b1bb-f3574cce671d,All,09/12 08:18,17037,344,344,0,0,20,0,0,24,Failed Cal,3666,0
failed_cal,c3c3cfa0-a0c4-11f1-a1a6-391af391818e,All,09/13 09:03,17037,344,344,0,4,20,0,0,1,Failed Cal,3673,0
failed_cal,c3d981d0-86aa-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 10:21,17037,344,344,0,0,4,0,0,5,Failed Cal,3676,0
failed_cal,c3e1def0-a0c4-11f1-a1a6-391af391818e,All,09/13 09:15,17037,344,344,0,2,20,0,0,1,Failed Cal,3674,0
failed_cal,c49d3520-a0c3-11f1-a1a6-391af391818e,Reserve at Chapel Cove HOA,09/13 08:36,17037,344,344,0,2,4,0,0,1,Failed Cal,3674,0
failed_cal,c49e6ca0-8ad5-11f1-a1a6-391af391818e,All,09/13 07:21,17037,344,344,0,1,4,0,0,7,Failed Cal,3670,0
failed_cal,c4a46870-8ac7-11f1-a1a6-391af391818e,All,09/13 09:24,17037,344,344,0,2,20,0,0,9,Failed Cal,3668,0
failed_cal,c550a660-a644-11f1-a1a6-391af391818e,All,09/13 06:31,17037,344,344,0,4,4,0,0,1,Failed Cal,3649,0
failed_cal,c6b4b620-a637-11f1-a1a6-391af391818e,All,09/13 09:38,17037,344,344,0,2,4,0,0,1,Failed Cal,3670,0
failed_cal,c6b72b30-0de9-11f1-85e5-65eb60735c3d,All,09/13 09:08,17037,344,344,0,2,4,0,0,14,Failed Cal,3651,0
failed_cal,c6fe9920-cf9b-11f0-9bfa-a7eff651ff22,All,09/13 08:09,17037,344,344,0,4,20,0,0,11,Failed Cal,3665,0
failed_cal,c7083a50-a0c6-11f1-a1a6-391af391818e,All,09/13 08:34,17037,344,344,0,2,4,0,0,1,Failed Cal,3671,0
failed_cal,c710e5a0-8466-11f1-a1a6-391af391818e,All,09/13 09:03,17037,344,344,0,2,20,0,0,24,Failed Cal,3675,0
failed_cal,c77dc540-62b0-11f0-8658-7f4e94e41769,GENII Production Failures,09/13 08:55,16185,314,314,0,2,6,0,0,1,Not Metering,3594,1455
failed_cal,c7bb6510-a0c3-11f1-a1a6-391af391818e,All,09/13 09:17,17037,344,344,0,2,4,0,0,1,Failed Cal,3679,0
failed_cal,c7c4fe20-848c-11f1-a1a6-391af391818e,All,09/13 08:31,17037,344,344,0,2,20,0,0,11,Failed Cal,3670,0
failed_cal,c83046f0-a0c3-11f1-a1a6-391af391818e,All,09/13 08:32,17037,344,344,0,2,20,0,0,1,Failed Cal,3678,0
failed_cal,c831ff30-a0c4-11f1-a1a6-391af391818e,All,09/13 10:27,17037,344,344,0,2,20,0,0,1,Failed Cal,3673,0
failed_cal,c851e1a0-26b9-11f0-8272-45e3ef110760,Singing Pines,09/12 19:30,17078,391,391,3,14,20,0,0,4,Failed Cal,3600,571
failed_cal,c87d5690-89fb-11f1-a1a6-391af391818e,All,09/13 09:54,17037,344,344,0,2,20,0,0,5,Failed Cal,3673,0
failed_cal,c88c6610-86ab-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 08:17,17037,344,344,0,2,20,0,0,24,Failed Cal,3670,0
failed_cal,c8d00eb0-fe07-11f0-8726-d3fa6d0d96af,Highlands MHC,09/13 08:08,17078,391,391,1,4,20,0,0,6,Failed Cal,3622,33128
failed_cal,c8d8ecb0-86dd-11f1-a1a6-391af391818e,All,09/13 09:52,17037,344,344,0,4,4,0,0,5,Failed Cal,3675,0
failed_cal,c97581e0-c75e-11f0-9842-6d029661c338,All,09/13 07:33,17037,344,344,0,2,4,0,0,2,Failed Cal,3647,0
failed_cal,c9a123f0-8ae9-11f1-a1a6-391af391818e,All,09/13 09:08,17040,354,354,0,2,20,0,0,13,Failed Cal,3676,0
failed_cal,c9ca7d40-f651-11f0-b153-63024d3301e1,All,09/13 08:54,17037,344,344,0,1,4,0,0,2,Failed Cal,3657,0
failed_cal,c9e1a5e0-62b0-11f0-8658-7f4e94e41769,GENII Production Failures,09/13 09:17,16185,314,314,0,2,6,0,0,1,Not Metering,3285,0
failed_cal,c9e9c100-9328-11f0-ac3b-59f8170a8dd3,Broadway MHP DesMoines,09/13 08:30,17037,344,344,0,1,20,0,0,23,Failed Cal,3640,0
failed_cal,ca8ad0d0-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/13 08:35,17032,344,344,0,4,4,0,0,17,Failed Cal,3658,0
failed_cal,ca9747d0-8788-11f1-a1a6-391af391818e,All,09/13 09:40,17037,344,344,0,2,6,0,0,6,Failed Cal,3676,0
failed_cal,caa264f0-8ab5-11f1-a1a6-391af391818e,All,09/13 08:00,17037,344,344,0,2,20,0,0,5,Failed Cal,3675,0
failed_cal,caccea00-352e-11f0-8e55-b138a1c03c8e,Fowler Apts MF,09/13 06:50,17078,391,391,0,2,6,0,0,4,Failed Cal,3614,254253
failed_cal,cb8bfb30-a64c-11f1-a1a6-391af391818e,All,09/13 10:14,17037,344,344,0,6,4,0,0,1,Failed Cal,3651,0
failed_cal,cbdf4640-89fb-11f1-a1a6-391af391818e,All,09/13 08:06,17037,344,344,0,2,6,0,0,24,Failed Cal,3672,0
failed_cal,cbf43e70-a642-11f1-a1a6-391af391818e,All,09/13 10:01,17037,344,344,0,16,4,0,0,1,Failed Cal,3627,0
failed_cal,cc017110-89f7-11f1-a1a6-391af391818e,All,09/13 08:28,17037,344,344,0,2,20,0,0,24,Failed Cal,3671,0
failed_cal,cc0b1020-a0c3-11f1-a1a6-391af391818e,All,09/13 10:15,17037,344,344,0,0,4,0,0,1,Failed Cal,3678,0
failed_cal,cc29f260-8495-11f0-8b4a-0d0197d44616,Kay Bee Mobile Villa MHP,09/13 03:14,16131,296,314,0,1,6,0,0,1,Not Metering,3653,103728
failed_cal,cc6b1c50-86aa-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 10:25,17037,344,344,0,0,20,0,0,24,Failed Cal,3674,0
failed_cal,cce3f7e0-8ab2-11f1-a1a6-391af391818e,All,09/13 09:36,17037,344,344,0,4,6,0,0,24,Failed Cal,3671,0
failed_cal,ccf2d740-8f83-11f0-8b4a-0d0197d44616,All,09/13 07:27,17037,344,344,0,2,20,0,0,23,Failed Cal,3653,0
failed_cal,ccfc05f0-a64c-11f1-a1a6-391af391818e,All,09/13 07:54,17037,344,344,0,2,4,0,0,1,Failed Cal,3612,0
failed_cal,cd385760-86aa-11f1-a1a6-391af391818e,Lakewood MH Park,09/12 09:16,17037,344,344,0,0,4,0,0,24,Failed Cal,3679,0
