id,name,group,lastPost,fwVer,fwVerTi,deviceState,blank,captureDuration,tofA,tnormStddev,tnormMasd,gain,env,upamp,gatedAggs,tiAggCount,meterVal,failedCal,bBootCount,tiParked,tiWdReset,sfHeld,margin_us
80b68d40-89fb-11f1-a1a6-391af391818e,?,All,09/16 07:20,17088,391,Failed Cal,25,30,24911608,0,0,55,30,118,0,0,0,true,29,0,0,0,-0.09
80e886c0-8acc-11f1-a1a6-391af391818e,?,All,09/16 09:56,17088,391,Calibrating,25,30,0,0,0,40,30,26,0,0,0,false,24,0,0,0,
811b87e0-3db7-11f0-8e55-b138a1c03c8e,?,Parkwood,09/17 07:32,17088,391,Calibrating,30,30,32665698,0,0,40,30,34,0,0,25327,false,47,0,0,0,2.67
81f39250-8ac5-11f1-a1a6-391af391818e,?,All,09/16 07:36,17088,391,Failed Cal,25,30,24701844,0,0,55,30,101,0,0,0,true,24,0,0,0,-0.30
82e2c370-89f8-11f1-a1a6-391af391818e,?,All,09/17 07:25,17088,391,Failed Cal,25,30,24865870,0,0,55,30,107,0,0,0,true,24,0,0,0,-0.13
831200b0-3db7-11f0-8e55-b138a1c03c8e,?,The Oaks MHC,09/17 03:35,17088,391,Metering,37,15,39655812,41,88,34,30,903,0,54,8866,false,22,0,0,0,2.66
83458990-8acc-11f1-a1a6-391af391818e,?,All,09/17 08:01,17088,391,Calibrating,25,30,24707364,0,0,40,30,27,0,0,0,false,26,0,0,0,-0.29
84686890-9a33-11f0-b5af-5dfa9891b485,?,Holly Tree MHP,09/17 07:30,17088,391,Metering,33,15,36257264,37,43,25,30,871,78379,80224,12964.236,false,41,0,0,0,3.26
84d67350-e487-11f0-8900-8bd481ce9a44,?,Hillview MHC,09/16 09:32,17088,391,Calibrating,25,30,24740508,0,0,40,30,32,0,0,17,false,67,0,0,0,-0.26
84d7f3a0-3db7-11f0-8e55-b138a1c03c8e,?,All,09/17 08:07,17088,391,Failed Cal,25,30,0,0,0,55,30,97,0,0,0,true,19,0,0,0,
84e99fa0-2639-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:32,17088,391,Metering,37,15,40117344,392,44,28,38,1527,77015,79662,18524.119,false,38,0,0,0,3.12
8578f180-25f0-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/16 06:39,17088,391,Metering,32,15,35195852,29,29,24,42,808,72843,84402,55946.211,false,44,0,0,0,3.20
858bd010-8acc-11f1-a1a6-391af391818e,?,All,09/17 07:57,17088,391,Failed Cal,25,30,24700664,0,0,55,30,110,0,0,0,true,24,0,0,0,-0.30
859046f0-f23c-11f0-8900-8bd481ce9a44,?,All,09/17 05:16,17088,391,Failed Cal,25,30,None,0,0,55,30,117,0,0,0,true,19,0,0,0,
85b75ed0-a0c3-11f1-a1a6-391af391818e,?,All,09/16 09:44,17088,391,Failed Cal,25,30,None,0,0,55,30,107,0,0,0,true,17,0,0,0,
85c6a550-a269-11f1-a1a6-391af391818e,?,All,09/16 11:28,17088,391,Calibrating,25,30,None,0,0,40,30,30,0,0,0,false,15,0,0,0,
85c71220-a971-11f0-98a7-c3bc57f9afe3,?,Holly Tree MHP,09/17 07:06,17088,391,Metering,32,15,35615708,2018,48,29,34,902,80446,82359,1005.781,false,66,0,0,0,3.62
85ca1b70-9a33-11f0-b5af-5dfa9891b485,?,Holly Tree MHP,09/17 07:32,17088,391,Metering,33,15,36214428,116,94,24,34,935,81053,83741,12768.368,false,33,0,0,0,3.21
8603c910-9a33-11f0-b5af-5dfa9891b485,?,All,09/16 11:15,17088,391,Calibrating,25,30,0,0,0,40,30,38,0,0,10775,false,11,0,0,0,
860c7950-8aee-11f1-a1a6-391af391818e,?,All,09/17 07:14,17088,391,Failed Cal,25,30,24917710,0,0,55,30,117,0,0,0,true,28,0,0,0,-0.08
861df270-62a9-11f0-8658-7f4e94e41769,?,All,09/17 07:04,17088,391,Failed Cal,25,30,0,0,0,55,30,117,0,0,0,true,12,0,0,0,
8697a120-8ad4-11f1-a1a6-391af391818e,?,All,09/17 08:22,17088,391,Calibrating,25,30,24759164,0,0,40,30,26,0,0,0,false,24,0,0,0,-0.24
87153f00-89f7-11f1-a1a6-391af391818e,?,All,09/17 07:01,17088,391,Calibrating,25,30,0,0,0,40,30,27,0,0,0,false,30,0,0,0,
8728e490-cf9b-11f0-9bfa-a7eff651ff22,?,All,09/17 07:20,17088,391,Failed Cal,25,30,48283736,0,0,55,30,133,0,0,5954,true,22,0,0,0,23.28
87af3270-25f0-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/16 07:02,17088,391,Metering,32,15,36167912,92,61,25,46,854,53222,79635,42187.16,false,44,0,0,0,4.17
87b7e210-3db7-11f0-8e55-b138a1c03c8e,?,The Oaks MHC,09/17 05:12,17088,391,Failed Cal,30,30,40125808,0,0,55,30,368,0,0,3164,true,25,0,0,0,10.13
87d1e960-9fc5-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 09:55,17088,391,Calibrating,30,30,39223944,0,0,40,30,25,0,0,7934,false,44,0,0,0,9.22
8832b720-65bf-11f1-9333-3b2cfe68422f,?,Oswego MHP,09/17 07:16,17088,391,Calibrating,25,15,29840132,0,0,28,30,283,0,0,14,false,60,0,0,0,4.84
888df0b0-8ac5-11f1-a1a6-391af391818e,?,All,09/16 08:09,17088,391,Calibrating,25,30,0,0,0,40,30,26,0,0,0,false,24,0,0,0,
889df210-8acc-11f1-a1a6-391af391818e,?,All,09/16 09:34,17088,391,Calibrating,25,30,24919244,0,0,40,30,21,0,0,0,false,25,0,0,0,-0.08
88b2cf10-a0c4-11f1-a1a6-391af391818e,?,All,09/17 08:19,17088,391,Calibrating,25,30,None,0,0,40,30,25,0,0,0,false,20,0,0,0,
88d64020-8acc-11f1-a1a6-391af391818e,?,All,09/17 08:22,17088,391,Calibrating,25,30,24812234,0,0,40,30,34,0,0,0,false,25,0,0,0,-0.19
89d96a30-a0c3-11f1-a1a6-391af391818e,?,All,09/16 08:00,17088,391,Failed Cal,25,30,None,0,0,55,30,100,0,0,0,true,16,0,0,0,
8a11ff10-62a0-11f0-8658-7f4e94e41769,?,Kachina,09/16 13:37,17088,391,Metering,40,15,41064544,239,276,52,46,676,31,97,6295.017,false,64,0,0,0,1.06
8a1ee430-8ab5-11f1-a1a6-391af391818e,?,All,09/16 09:35,17088,391,Failed Cal,25,30,0,0,0,55,30,125,0,0,0,true,27,0,0,0,
8a2999f0-8ab2-11f1-a1a6-391af391818e,?,All,09/17 07:55,17088,391,Metering,30,15,39066032,121,139,38,50,515,68306,77245,811.175,false,35,0,0,0,9.07
8a814c50-8ab1-11f1-a1a6-391af391818e,?,All,09/17 08:00,17088,391,Calibrating,25,30,0,0,0,40,30,44,0,0,0,false,24,0,0,0,
8a8c96f0-8ab1-11f1-a1a6-391af391818e,?,All,09/16 08:02,17088,391,Calibrating,25,30,24707364,0,0,40,30,36,0,0,0,false,25,0,0,0,-0.29
8ac73ab0-8acc-11f1-a1a6-391af391818e,?,All,09/16 08:13,17088,391,Calibrating,25,30,24755636,0,0,40,30,24,0,0,0,false,24,0,0,0,-0.24
8b608880-9e7f-11f0-b5af-5dfa9891b485,?,All,09/17 07:23,17088,391,Metering,32,15,36106112,38,56,33,46,830,175075,175140,104827,false,90,0,0,0,4.11
8b70d740-8ac3-11f1-a1a6-391af391818e,?,All,09/16 07:55,17088,391,Calibrating,25,30,0,0,0,40,30,28,0,0,0,false,31,0,0,0,
8b9a2840-25f0-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:10,17088,391,Metering,32,15,35805916,741,337,23,30,1219,59455,82325,8176.456,false,40,0,0,0,3.81
8c3829b0-9fc5-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 09:48,17088,391,Failed Cal,30,30,36426600,0,0,55,30,84,0,0,18538,true,48,0,0,0,6.43
8c9cc100-2639-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 06:43,17088,391,Metering,32,15,35584896,181,169,49,38,901,65210,76089,86017.836,false,42,0,0,0,3.58
8ca54f40-0c35-11f1-8768-5551e7a34f27,?,All,09/16 08:06,17088,391,Metering,26,15,29897816,99,116,48,50,930,78763,80119,40,false,44,0,0,0,3.90
8ca93060-4151-11f0-8e55-b138a1c03c8e,?,The Oaks MHC,09/17 05:34,17088,391,Metering,33,15,37738408,135,151,43,46,687,34,55,40672,false,31,0,0,0,4.74
8d255ee0-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/17 07:13,17088,391,Metering,33,15,35817864,604,407,28,38,1070,78301,80463,9580.092,false,25,0,0,0,2.82
8e0e9800-4cc7-11f1-b1bb-f3574cce671d,?,Haven MHP,09/16 09:30,17088,391,Calibrating,25,30,24863388,0,0,40,30,66,0,0,8844,false,35,0,0,0,-0.14
8e21ed90-a269-11f1-a1a6-391af391818e,?,All,09/16 10:04,17088,391,Failed Cal,25,30,None,0,0,55,30,111,0,0,0,true,14,0,0,0,
8ea44d00-8f85-11f0-8b4a-0d0197d44616,?,All,09/16 07:13,17088,391,Failed Cal,25,30,0,0,0,55,30,345,0,0,0,true,27,0,0,0,
8ebe31c0-8787-11f1-a1a6-391af391818e,?,Shirlee's MHP,09/16 08:49,17088,391,Metering,33,15,36009316,244,0,33,30,2164,1,9,839,false,38,0,0,0,3.01
8f4ad6f0-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/17 06:43,17088,391,Metering,33,15,36383340,58,66,29,34,871,72578,82642,7256.245,false,17,0,0,0,3.38
8f52d2c0-a0c4-11f1-a1a6-391af391818e,?,All,09/17 07:48,17088,391,Failed Cal,25,30,None,0,0,55,30,118,0,0,0,true,19,0,0,0,
8fdbd7b0-8ab1-11f1-a1a6-391af391818e,?,All,09/16 07:58,17088,391,Failed Cal,25,30,0,0,0,55,30,120,0,0,0,true,25,0,0,0,
8fea2ac0-c7bd-11f0-9842-6d029661c338,?,Riverview Apartments MF,09/16 06:41,17088,391,Failed Cal,30,30,36043464,0,0,55,30,231,0,0,575,true,22,0,0,0,6.04
901669d0-d4c1-11f0-b691-d965a62fa4fa,?,All,09/16 09:30,17088,391,Calibrating,25,30,0,0,0,40,30,108,0,0,1501,false,58,0,0,0,
904fcbc0-e4ef-11ef-a76f-4d93d4a482f0,?,All,09/16 11:17,17088,391,Calibrating,25,30,39227548,0,0,40,30,31,0,0,5,false,25,0,0,0,14.23
908504a0-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/17 08:06,17088,391,Metering,37,15,40251856,256,187,32,34,900,0,52,216.015,false,26,0,0,0,3.25
909eaca0-d4c1-11f0-b691-d965a62fa4fa,?,All,09/16 09:29,17088,391,Metering,26,15,37184304,104,93,43,42,1103,83049,85586,9568.399,false,70,0,0,0,11.18
90af2940-5c21-11f0-9fcd-87e94e720126,?,Aurora MHC,09/17 08:02,17088,391,Failed Cal,30,30,36454792,0,0,55,30,92,0,0,9098,true,59,0,0,0,6.45
91bac5c0-9fe1-11f0-b5af-5dfa9891b485,?,Holly Tree MHP,09/17 07:10,17088,391,Metering,36,15,41109368,79,139,39,42,900,4,55,9663,false,104,0,0,0,5.11
9219c882-2639-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:02,17088,391,Metering,33,15,35722520,1987,819,33,38,2384,78566,81643,10058.934,false,48,0,0,0,2.72
92fd6b50-666f-11f0-8658-7f4e94e41769,?,Sunview MHP,09/16 08:05,17088,391,Calibrating,25,30,28765788,0,0,40,30,26,0,0,38160,false,123,0,0,0,3.77
931a97e0-8ac5-11f1-a1a6-391af391818e,?,All,09/16 07:54,17088,391,Calibrating,25,30,0,0,0,40,30,30,0,0,0,false,27,0,0,0,
93221db0-3f31-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/17 07:44,17088,391,Metering,33,15,36572300,472,348,33,42,1242,78407,83717,35012.266,false,25,0,0,0,3.57
93314f30-8f85-11f0-8b4a-0d0197d44616,?,All,09/16 09:49,17088,391,Failed Cal,25,30,0,0,0,55,30,106,0,0,17745,true,14,0,0,0,
933ad4b0-9fa2-11f0-b5af-5dfa9891b485,?,Rustic Acres MHC,09/15 09:20,17088,391,Metering,34,15,37823080,28,38,28,38,1044,90233,91976,15148.159,false,64,0,0,0,3.82
938107d0-3e87-11f1-b39d-b550dfb4ab8b,?,All,09/17 07:43,17088,391,Calibrating,25,30,8326279,0,0,40,30,31,0,0,0,false,49,0,0,0,-16.67
939f2050-8787-11f1-a1a6-391af391818e,?,All,09/16 10:28,17088,391,Failed Cal,25,30,36486696,0,0,55,30,99,0,0,0,true,32,0,0,0,11.49
93b73c31-8787-11f1-a1a6-391af391818e,?,Shirlee's MHP,09/16 08:54,17088,391,Metering,26,15,29968512,52,74,40,50,846,7,51,8279,false,39,0,0,0,3.97
93e9d7c0-25f0-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:26,17088,391,Metering,37,15,39703200,29,818,23,38,820,77168,84528,16612.551,false,53,0,0,0,2.70
94886b60-aabb-11f0-98a7-c3bc57f9afe3,?,All,09/16 06:51,17088,391,Calibrating,25,30,29403652,0,0,40,30,24,0,0,12706,false,38,0,0,0,4.40
94a37a30-666f-11f0-8658-7f4e94e41769,?,GENII Production Failures,09/16 12:13,17088,391,Calibrating,30,30,36308396,0,0,40,30,26,0,0,1020,false,236,0,0,0,6.31
94c45be0-89f7-11f1-a1a6-391af391818e,?,All,09/16 06:55,17088,391,Calibrating,25,30,0,0,0,40,30,30,0,0,0,false,26,0,0,0,
95309d20-a25f-11f1-a1a6-391af391818e,?,All,09/16 10:58,17088,391,Failed Cal,25,30,None,0,0,55,30,88,0,0,0,true,22,0,0,0,
95368840-be43-11ef-8f43-73c96c0de66f,?,The Oaks MHC,09/16 20:17,17088,391,Metering,37,15,40765320,57,71,33,42,452,128158,137495,18678.467,false,27,0,1,0,3.77
9548aa10-a240-11f1-a1a6-391af391818e,?,All,09/16 11:30,17088,391,Failed Cal,25,30,None,0,0,55,30,100,0,0,0,true,25,0,0,0,
957c0bc0-89fa-11f1-a1a6-391af391818e,?,All,09/17 07:17,17088,391,Calibrating,25,30,24768068,0,0,40,30,28,0,0,0,false,26,0,0,0,-0.23
95a9bc70-be43-11ef-8f43-73c96c0de66f,?,Rustic Acres MHC,09/16 09:50,17088,391,Calibrating,30,30,35983048,0,0,40,30,27,0,0,0,false,61,0,0,0,5.98
95b869b0-8ac4-11f1-a1a6-391af391818e,?,All,09/17 07:47,17088,391,Failed Cal,25,30,24745252,0,0,55,30,112,0,0,0,true,24,0,0,0,-0.25
95c39c10-89fa-11f1-a1a6-391af391818e,?,All,09/16 06:52,17088,391,Failed Cal,25,30,24705656,0,0,55,30,114,0,0,208,true,24,0,0,0,-0.29
964a6c80-3524-11f0-8e55-b138a1c03c8e,?,The Oaks MHC,09/17 04:12,17088,391,Metering,39,15,42523188,142,101,25,50,880,2,53,9371,false,21,0,0,0,3.52
96f744a0-89fb-11f1-a1a6-391af391818e,?,All,09/17 07:24,17088,391,Calibrating,25,30,24763564,0,0,40,30,21,0,0,0,false,26,0,0,0,-0.24
9715cc70-8ae8-11f1-a1a6-391af391818e,?,All,09/17 07:23,17088,391,Calibrating,25,30,24867912,0,0,40,30,29,0,0,0,false,36,0,0,0,-0.13
972a14a0-84e5-11f0-8b4a-0d0197d44616,?,All,09/16 12:48,17088,391,Failed Cal,25,30,0,0,0,55,30,321,0,0,30233,true,102,0,0,0,
97a57270-65be-11f1-9333-3b2cfe68422f,?,Bannock MHP,09/16 09:51,17088,391,Metering,33,15,36618988,36,46,27,50,611,9739,9803,7763,false,50,0,0,0,3.62
97a93810-62a9-11f0-8658-7f4e94e41769,?,GENII Production Failures,09/16 12:54,17088,391,Calibrating,30,30,36127688,0,0,40,30,37,0,0,108257,false,67,0,0,0,6.13
97cfe6d0-89fa-11f1-a1a6-391af391818e,?,All,09/17 07:13,17088,391,Failed Cal,25,30,24860398,0,0,55,30,84,0,0,0,true,24,0,0,0,-0.14
97fe2420-5483-11f1-b1bb-f3574cce671d,?,Parkwood,09/16 07:04,17088,391,Failed Cal,30,30,0,0,0,55,30,91,0,0,0,true,32,0,0,0,
98807220-89fa-11f1-a1a6-391af391818e,?,All,09/16 06:54,17088,391,Failed Cal,25,30,0,0,0,55,30,111,0,0,0,true,22,0,0,0,
98818d10-a0c3-11f1-a1a6-391af391818e,?,All,09/16 09:18,17088,391,Failed Cal,25,30,None,0,0,55,30,101,0,0,0,true,18,0,0,0,
989e7900-8acc-11f1-a1a6-391af391818e,?,All,09/16 09:42,17088,391,Failed Cal,25,30,0,0,0,55,30,119,0,0,0,true,29,0,0,0,
98b505b0-8ab5-11f1-a1a6-391af391818e,?,All,09/16 07:54,17088,391,Calibrating,25,30,0,0,0,40,30,35,0,0,0,false,28,0,0,0,
98e3bbf0-666f-11f0-8658-7f4e94e41769,?,Aurora MHC,09/16 08:37,17088,391,Calibrating,25,30,24809804,0,0,40,30,119,0,0,20498,false,48,0,0,0,-0.19
994f4cc0-9a69-11f0-b5af-5dfa9891b485,?,Glenn Dorado,09/16 18:04,17088,391,Metering,42,15,45873524,531,567,43,46,270,22,83,172965,false,60,0,0,0,3.87
99e68d90-8ac5-11f1-a1a6-391af391818e,?,All,09/16 10:08,17088,391,Failed Cal,25,30,0,0,0,55,30,90,0,0,0,true,32,0,0,0,
9a4bc020-ad2b-11f0-98a7-c3bc57f9afe3,?,Sunnyvale MHP,09/16 09:24,17088,391,Calibrating,30,30,36927816,0,0,40,30,26,0,0,9710,false,45,0,0,0,6.93
9b0bc990-5494-11f1-b1bb-f3574cce671d,?,Holly Tree MHP,09/17 07:14,17088,391,Metering,33,15,36074724,201,1181,29,34,822,67683,75402,7004.775,false,37,0,0,0,3.07
9b0d01e0-9fc5-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 12:08,17088,391,Calibrating,30,30,0,0,0,40,30,24,0,0,17262,false,79,0,0,0,
9b3b46f0-2639-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:24,17088,391,Metering,32,15,35726984,35,37,23,30,1265,80149,85009,23788.578,false,43,0,0,0,3.73
9b727000-269b-11f0-8272-45e3ef110760,?,Aurora MHC,09/17 07:18,17088,391,Calibrating,25,30,29630332,0,0,55,30,548,0,0,163512,false,52,0,0,0,4.63
9ba9d380-8ae8-11f1-a1a6-391af391818e,?,All,09/16 07:31,17088,391,Calibrating,25,30,0,0,0,40,30,27,0,0,0,false,28,0,0,0,
9bd9c220-8ab1-11f1-a1a6-391af391818e,?,All,09/16 09:16,17088,391,Failed Cal,25,30,0,0,0,55,30,80,0,0,0,true,29,0,0,0,
9c367020-8466-11f1-a1a6-391af391818e,?,All,09/17 08:09,17088,391,Failed Cal,25,30,24818792,0,0,55,30,107,0,0,0,true,64,0,0,0,-0.18
9c3a2ca0-8ae8-11f1-a1a6-391af391818e,?,All,09/16 06:56,17088,391,Failed Cal,25,30,0,0,0,55,30,102,0,0,0,true,42,0,0,0,
9c48bfa0-8466-11f1-a1a6-391af391818e,?,All,09/16 10:03,17088,391,Failed Cal,25,30,24747084,0,0,55,30,119,0,0,0,true,30,0,0,0,-0.25
9cf62980-a269-11f1-a1a6-391af391818e,?,All,09/16 10:11,17088,391,Calibrating,25,30,None,0,0,40,30,29,0,0,0,false,14,0,0,0,
9d479200-8466-11f1-a1a6-391af391818e,?,All,09/17 08:22,17088,391,Calibrating,25,30,0,0,0,40,30,30,0,0,0,false,30,0,0,0,
9d6fb4c0-0b57-11f1-a3d9-c99c67c82bc1,?,Roosevelt MHC,09/16 12:49,17088,391,Calibrating,35,30,38856204,0,0,40,30,23,0,0,2799,false,49,0,0,0,3.86
9d9a31a0-8ac3-11f1-a1a6-391af391818e,?,All,09/16 08:20,17088,391,Calibrating,25,30,24797148,0,0,40,30,31,0,0,0,false,28,0,0,0,-0.20
9e1f05f0-2639-11f0-8272-45e3ef110760,?,All,09/16 09:57,17088,391,Metering,32,15,35190320,85,104,32,30,838,82243,83032,20853.457,false,84,0,0,0,3.19
9e4c5780-2639-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:04,17088,391,Metering,32,15,36103060,116,115,23,46,513,62543,82785,15668.317,false,48,0,0,0,4.10
9ebac200-8ab1-11f1-a1a6-391af391818e,?,All,09/16 08:25,17088,391,Failed Cal,25,30,24819136,0,0,55,30,126,0,0,0,true,25,0,0,0,-0.18
9ecea2b0-8ab2-11f1-a1a6-391af391818e,?,All,09/16 09:15,17088,391,Calibrating,25,30,0,0,0,40,30,32,0,0,0,false,33,0,0,0,
9ed187c0-d79b-11f0-b691-d965a62fa4fa,?,Needham MHP,09/17 08:21,17088,391,Failed Cal,30,30,39091480,0,0,55,30,108,0,0,756253,true,37,0,0,0,9.09
9f06c220-82e4-11f0-8b4a-0d0197d44616,?,Backwater MHC,09/17 07:29,17088,391,Metering,33,15,36636736,27,39,29,50,784,155785,156053,166150.781,false,67,0,2,0,3.64
9f354a60-a0c4-11f1-a1a6-391af391818e,?,All,09/16 08:01,17088,391,Calibrating,25,30,None,0,0,40,30,28,0,0,0,false,24,0,0,0,
9f6a50b0-3d9d-11f0-8e55-b138a1c03c8e,?,The Oaks MHC,09/17 04:49,17088,391,Metering,30,15,39087156,154,283,33,38,436,0,60,2460454,false,22,0,0,0,9.09
9f857710-cf9b-11f0-9bfa-a7eff651ff22,?,All,09/16 11:42,17088,391,Calibrating,25,30,46006920,0,0,40,30,36,0,0,1778,false,18,0,0,0,21.01
9f8813b0-842f-11f0-8b4a-0d0197d44616,?,All,09/16 09:39,17088,391,Calibrating,25,30,29945698,0,0,40,30,22,0,0,162472,false,11962,0,0,0,4.95
9fdfa2f0-4816-11f1-969c-6109d9dfb138,?,Heritage Apartments,09/16 08:11,17088,391,Failed Cal,30,30,24805230,0,0,55,30,96,0,0,2,true,25,0,0,0,-5.19
a00e2030-8ab5-11f1-a1a6-391af391818e,?,All,09/16 08:11,17088,391,Failed Cal,25,30,24856612,0,0,55,30,88,0,0,0,true,24,0,0,0,-0.14
a0465e80-8ac6-11f1-a1a6-391af391818e,?,All,09/16 08:14,17088,391,Calibrating,25,30,0,0,0,40,30,28,0,0,0,false,28,0,0,0,
a07ad690-8b77-11f1-a1a6-391af391818e,?,All,09/16 11:08,17088,391,Failed Cal,25,30,0,0,0,55,30,124,0,0,0,true,38,0,0,0,
a0b800a0-8466-11f1-a1a6-391af391818e,?,All,09/16 10:04,17088,391,Calibrating,25,30,24805244,0,0,40,30,32,0,0,9203,false,32,0,0,0,-0.19
a1864e70-0b57-11f1-a3d9-c99c67c82bc1,?,All,09/16 09:46,17088,391,Calibrating,25,30,36466868,0,0,40,30,33,0,0,1667,false,14,0,0,0,11.47
a260a870-8ac5-11f1-a1a6-391af391818e,?,All,09/17 08:08,17088,391,Calibrating,25,30,0,0,0,40,30,30,0,0,0,false,26,0,0,0,
a2e36c20-8466-11f1-a1a6-391af391818e,?,All,09/17 08:19,17088,391,Calibrating,25,30,0,0,0,40,30,23,0,0,0,false,30,0,0,0,
a34a9df0-8baf-11f1-a1a6-391af391818e,?,All,09/16 07:02,17088,391,Calibrating,25,30,None,0,0,40,30,29,0,0,0,false,23,0,0,0,
a4aa1ec0-603d-11f1-89ca-a986714faa23,?,All,09/16 09:05,17088,391,Calibrating,0,0,30981786,0,165,40,30,0,76702,81053,2039.171,false,36,0,2,0,30.98
a4c32760-c431-11f0-9842-6d029661c338,?,Kay Bee Mobile Villa MHP,09/16 12:02,17088,391,Calibrating,35,10,39592096,0,0,40,30,99,0,0,68028,false,136,0,0,0,4.59
a4dfba70-255c-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:04,17088,391,Metering,35,15,37816704,72,87,47,42,1574,81581,83970,16925.486,false,49,0,0,0,2.82
a53c1a20-8ab1-11f1-a1a6-391af391818e,?,All,09/16 09:34,17088,391,Calibrating,25,30,24688848,0,0,40,30,30,0,0,0,false,22,0,0,0,-0.31
a54a60f0-603e-11f1-89ca-a986714faa23,?,All,09/16 10:47,17088,391,Metering,27,15,30159272,73,68,39,46,881,89540,91531,1007.301,false,27,0,0,0,3.16
a54cee70-603d-11f1-89ca-a986714faa23,?,All,09/16 10:28,17088,391,Metering,26,15,29566240,89,91,43,46,894,89069,90389,1630.439,false,22,0,0,0,3.57
a56a3e10-8466-11f1-a1a6-391af391818e,?,All,09/17 07:41,17088,391,Failed Cal,25,30,24791236,0,0,55,30,108,0,0,1404,true,28,0,0,0,-0.21
a578e410-8466-11f1-a1a6-391af391818e,?,All,09/16 09:26,17088,391,Calibrating,25,30,24817152,0,0,40,30,23,0,0,0,false,32,0,0,0,-0.18
a5d44c70-a95a-11f0-98a7-c3bc57f9afe3,?,Crystal Acres MHC,09/17 06:59,17088,391,Calibrating,30,30,38637668,0,0,40,30,28,0,0,0,false,39,0,0,0,8.64
a67cec40-51e9-11f0-acb1-514e01860b07,?,All,09/16 10:28,17088,391,Failed Cal,25,30,29855782,0,0,55,30,104,0,0,18420,true,23,0,0,0,4.86
a6829ff0-62b0-11f0-8658-7f4e94e41769,?,GENII Production Failures,09/16 11:05,17088,391,Failed Cal,30,30,35910516,0,0,55,30,127,0,0,26740,true,59,0,0,0,5.91
a6bec8f0-a25f-11f1-a1a6-391af391818e,?,All,09/16 10:46,17088,391,Failed Cal,25,30,None,0,0,55,30,94,0,0,0,true,18,0,0,0,
a6c6a250-6c13-11f1-9333-3b2cfe68422f,?,All,09/16 10:05,17088,391,Calibrating,25,30,24831872,0,0,40,30,94,0,0,0,false,26,0,0,0,-0.17
a70964e0-e669-11ef-bcd4-5bcca9a9134f,?,Sara Drive MHP,09/16 06:55,17088,391,Metering,36,15,40005212,53,40,26,46,957,75189,83338,50813.398,false,26,0,0,0,4.01
a7155900-cf9b-11f0-9bfa-a7eff651ff22,?,TI Fota Failure,09/16 10:43,17088,391,Metering,36,15,39064800,65,65,42,34,840,255974,256434,180.924,false,152,0,0,0,3.06
a74ed380-4d66-11f1-b1bb-f3574cce671d,?,Kingsbrook MHC,09/17 07:01,17088,391,Calibrating,25,30,0,0,0,40,30,24,0,0,0,false,54,0,0,0,
a81c1e20-5483-11f1-b1bb-f3574cce671d,?,Broadway MHP DesMoines,09/16 09:26,17088,391,Calibrating,25,30,24737744,0,0,40,30,26,0,0,552,false,44,0,0,0,-0.26
a95e3e70-25f0-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 06:57,17088,391,Metering,32,15,34984108,75,116,23,42,857,4,52,32479,false,64,0,0,0,2.98
a97843a0-a25f-11f1-a1a6-391af391818e,?,All,09/17 07:22,17088,391,Failed Cal,25,30,None,0,0,55,30,103,0,0,0,true,21,0,0,0,
a99e9e30-3f34-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/17 07:17,17088,391,Metering,32,15,35699952,101,1470,25,42,894,83473,84400,1495.885,false,21,0,0,0,3.70
aa462250-c431-11f0-9842-6d029661c338,?,Backwater MHC,09/17 07:04,17088,391,Metering,32,15,39048948,43,107,23,30,435,0,51,21238,false,29,0,0,0,7.05
ab1c7fa0-a642-11f1-a1a6-391af391818e,?,Aurora MHC,09/17 07:22,17088,391,Failed Cal,25,30,None,0,0,55,30,95,0,0,0,true,26,0,0,0,
ab25ae20-8466-11f1-a1a6-391af391818e,?,All,09/16 09:14,17088,391,Calibrating,25,30,0,0,0,40,30,28,0,0,0,false,32,0,0,0,
ab297610-a25f-11f1-a1a6-391af391818e,?,Rustic Acres MHC,09/16 07:42,17088,391,Calibrating,30,30,None,0,0,40,30,32,0,0,0,false,24,0,0,0,
