serial,property,fwVer,fwVerTi,ageDays,dropouts120d,qual0frac30d,qualN,hardResets,tier
72724208,Running Springs MHP,17037,344,220,1,0.08,61,0,MED
72724216,Shelby's Trailer Park,16131,296,223,0,0.00,29,0,OK
72724224,Eastwood Hills MHC,362,209,277,0,0.00,60,0,OK
72724232,Roosevelt MHC,16131,296,182,0,0.00,30,0,OK
72724240,Coleman Village MHC,16185,314,201,1,0.00,59,0,MED
72724265,Estancia MHP,15147,256,195,0,0.00,30,0,OK
72724273,Hillview MHC,17037,344,201,1,0.05,57,0,MED
72724281,Shelby's Trailer Park,16131,296,224,0,0.00,29,0,OK
72724315,Eastwood Hills MHC,362,209,279,0,0.00,60,0,OK
72724331,Piney Park,16185,314,259,1,0.00,60,2,MED
72724349,Hillview MHC,17037,344,239,0,0.08,71,0,OK
72724356,Stafford MHC,363,219,274,0,0.00,57,0,OK
72724364,Mission Apartments,16131,296,280,0,0.10,29,0,OK
72724372,Wildwood Estates MHC,16185,314,280,1,0.00,60,2,MED
72724380,Coleman Village MHC,15154,260,279,1,0.00,30,0,MED
72724398,Tuttle Estates MHC,17037,344,188,8,0.02,61,0,HIGH
72724422,Roper Center Commercial Bldg,15090,254,250,0,0.00,30,0,OK
72724430,Paradise Village Cooperative MHC,15154,260,259,0,0.00,32,0,OK
72724448,Ridge Crest MHC,362,209,262,0,0.02,60,0,OK
72724455,Piney Park,16185,314,259,1,0.00,64,2,MED
72724471,Riverview Apartments MF,17037,344,275,1,0.05,42,0,MED
72724489,Wildwood Estates MHC,16185,314,280,1,0.00,60,2,MED
72724497,Kay Bee Mobile Villa MHP,16131,296,275,1,0.00,30,0,MED
72724505,Hillview MHC,16131,296,259,0,0.00,30,0,OK
72724513,Hillview MHC,16185,314,259,1,0.00,56,2,MED
72724539,Eastwood Hills MHC,362,209,277,0,0.00,52,0,OK
73276865,Lake of the Pines Community Association,17037,344,28,2,0.88,111,0,HIGH
75360063,Ponderosa MHC,17037,344,124,1,0.02,51,0,MED
75360071,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75360097,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
75360105,Roosevelt MHC,16185,314,188,1,0.00,60,2,MED
75360139,Grand Valley Estates MHC,17037,344,106,1,0.12,59,0,MED
75360188,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75360196,Roosevelt MHC,16131,296,97,0,0.00,30,0,OK
75360204,Oak Tree MHP,16130,296,89,0,0.00,31,0,OK
75360212,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75360220,Heritage Apartments,16131,296,112,0,0.00,36,0,OK
75360238,Paradise Village Cooperative MHC,15154,260,129,0,0.00,33,0,OK
75360246,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75360253,Kay Lou MHC,17037,344,66,1,0.02,62,0,MED
75360287,Estancia MHP,16185,314,112,1,0.00,60,2,MED
75360303,Ontario Place MHC,17037,344,130,1,0.01,170,0,MED
75360329,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75360337,Southern Cross MHC,16185,314,216,1,0.00,59,2,MED
75360352,Roosevelt MHC,16131,296,96,3,0.17,41,0,HIGH
75360378,Kay Bee Mobile Villa MHP,16131,296,108,2,0.00,32,0,MED
75360386,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75360402,Kingsbrook MHC,16131,296,105,0,0.00,11,0,OK
75360410,Noble Estates MHC,17032,344,89,1,0.01,72,0,MED
75360428,Coleman Village MHC,15154,260,201,0,0.00,30,0,OK
75360436,Estancia MHP,15147,256,195,0,0.00,33,0,OK
75360444,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75360469,Oswego MHP,17037,344,74,1,0.02,62,0,MED
75360477,Haven MHP,16131,296,106,0,0.00,30,0,OK
75360485,Roosevelt MHC,16131,296,189,2,0.00,30,0,MED
75360527,Roosevelt MHC,16131,296,202,1,0.00,30,2,MED
75360535,Oak Tree MHP,16130,296,188,1,0.00,40,0,MED
75360543,Roosevelt MHC,16185,314,202,1,0.00,58,2,MED
75360550,Big Country Mobile Home & RV Park,17037,344,188,0,0.03,64,0,OK
75360568,Oaklawn Park HOA,16185,314,188,1,0.04,53,0,MED
75360576,Country Edge MHC,362,209,223,0,0.00,60,0,OK
75360592,Kay Lou MHC,16131,296,66,0,0.00,31,0,OK
75360600,Roosevelt MHC,17037,344,186,1,0.02,62,0,MED
75360618,Country Edge MHC,362,209,223,0,0.00,59,0,OK
75360626,Noble Estates MHC,16185,314,188,1,0.00,60,2,MED
75360642,Oakwood MHP,16022,260,96,0,0.00,29,0,OK
75360667,Parkway MHC,17032,344,111,1,0.02,58,2,MED
75360675,Noble Estates MHC,17032,344,188,1,0.02,62,0,MED
75360683,Brighton Court MHP,15090,254,216,0,0.00,30,0,OK
75360691,Pleasant Acres,17037,344,188,9,0.38,92,0,HIGH
75360709,Kay Bee Mobile Villa MHP,16131,296,221,0,0.00,30,0,OK
75360717,Roosevelt MHC,16131,296,189,0,0.00,30,0,OK
75360725,Stafford MHC,363,219,202,0,0.00,63,0,OK
75360733,Big Country Mobile Home & RV Park,17037,344,188,5,0.15,62,0,HIGH
75360741,Freedom MHP,363,219,203,0,0.00,60,0,OK
75360758,Roosevelt MHC,16131,296,202,0,0.00,30,0,OK
75360766,Holly Tree MHP,16185,314,123,1,0.00,63,0,MED
75360832,Stafford MHC,16185,314,105,1,0.00,68,2,MED
75360840,The O in La Marque,16185,314,82,2,0.00,59,2,MED
75360865,Noble Estates MHC,16185,314,188,1,0.00,59,2,MED
75360873,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75360881,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75360899,Broken Arrow MHP,16131,296,105,0,0.00,29,0,OK
75360915,Parkwood,16022,260,96,0,0.00,30,0,OK
75360923,Estancia MHP,15147,256,195,0,0.00,30,0,OK
75360931,Oswego MHP,16185,314,74,1,0.00,60,2,MED
75360949,Roosevelt MHC,16131,296,188,0,0.00,27,0,OK
75360964,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
75360972,Broken Arrow MHP,17037,344,105,1,0.03,62,0,MED
75361012,Lakeview MHC,362,209,112,0,0.00,60,0,OK
75361020,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75361038,Parkway MHC,16130,296,111,0,0.00,31,0,OK
75361061,J&L MHP,15154,260,124,0,0.00,30,0,OK
75361079,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75361095,Shelby's Trailer Park,17037,344,224,2,0.16,63,0,MED
75361129,Highlands MHC,362,209,206,0,0.00,59,0,OK
75361145,Running Springs MHP,16185,314,216,1,0.00,57,2,MED
75361152,Kay Lou MHC,17037,344,74,1,0.05,118,0,MED
75361160,Pleasant Acres,16185,314,188,1,0.00,55,2,MED
75361194,Stafford MHC,17037,344,98,1,0.05,62,0,MED
75361202,Roosevelt MHC,16131,296,96,2,0.51,77,0,HIGH
75361210,Willapa Shores,17028,341,111,1,0.25,40,0,MED
75361228,Estancia MHP,15147,256,195,0,0.00,28,0,OK
75361236,Shelby's Trailer Park,16193,320,223,1,0.02,55,2,MED
75361244,Cactus Flower,17037,344,216,3,0.84,263,0,HIGH
75361251,Broadway MHP DesMoines,17037,344,105,1,0.03,68,0,MED
75361269,Stafford MHC,363,219,202,0,0.00,53,0,OK
75361277,Big Country Mobile Home & RV Park,17037,344,188,2,0.03,63,0,MED
75361293,Johnson's Trailer Park,17037,344,222,0,0.33,12,0,MED
75361319,Circle N Trailer Park,17037,344,188,1,0.01,78,0,MED
75361327,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75361350,Estancia MHP,16185,314,195,1,0.00,60,2,MED
75361376,Midtown MHP,16185,314,188,1,0.02,47,2,MED
75361392,Grand Valley Estates MHC,17037,344,106,1,0.06,69,0,MED
75361400,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75361426,Highlands MHC,16185,314,206,1,0.00,294,2,MED
75361434,Roosevelt MHC,16131,296,97,0,0.00,30,0,OK
75361442,Oaklawn Park HOA,15090,254,213,0,0.00,29,0,OK
75361459,Haven MHP,16131,296,106,0,0.00,32,0,OK
75361467,Estancia MHP,15147,256,195,0,0.00,30,0,OK
75361475,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
75361491,Estancia MHP,15147,256,195,0,0.00,34,0,OK
75361509,Noble Estates MHC,17037,344,188,2,0.07,58,0,MED
75361525,Oaklawn Park HOA,16185,314,188,1,0.02,60,2,MED
75361541,Estancia MHP,16185,314,195,1,0.00,60,2,MED
75361566,Southern Cross MHC,16185,314,220,1,0.00,60,2,MED
75361574,Roosevelt MHC,17037,344,188,1,0.02,61,0,MED
75361582,Oaklawn Park HOA,16022,260,188,0,0.00,30,0,OK
75361616,Highland Terrace,16185,314,111,1,0.10,41,1,MED
75361624,Parkwood,16185,314,89,1,0.65,62,36,HIGH
75361632,Roosevelt MHC,16131,296,188,3,0.31,45,0,HIGH
75361640,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75361673,Kay Bee Mobile Villa MHP,16165,302,221,0,0.00,55,0,OK
75361681,Hillview MHC,17037,344,201,1,0.09,70,0,MED
75361699,Oaklawn Park HOA,16022,260,188,0,0.00,25,0,OK
75361707,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75361715,Oswego MHP,16185,314,74,1,0.00,60,2,MED
75361723,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75361731,Noble Estates MHC,17037,344,129,1,0.05,39,0,MED
75361749,Auburn MHC,17037,344,105,1,0.03,66,0,MED
75361756,Lake Charles Duplexes,16022,260,129,0,0.00,30,0,OK
75361764,Oaklawn Park HOA,16185,314,188,1,0.02,49,2,MED
75361772,Mill Creek Estates,363,219,188,0,0.00,59,0,OK
75361780,Big Country Mobile Home & RV Park,16185,314,188,1,0.00,74,2,MED
75361814,Alta Vista MHC,16131,296,112,0,0.00,13,0,OK
75361822,Broken Arrow MHP,16131,296,105,0,0.00,30,0,OK
75361855,Highlands MHC,16185,314,206,2,0.01,125,0,MED
75361889,Estancia MHP,15147,256,195,0,0.00,30,0,OK
75361897,Big Country Mobile Home & RV Park,16131,296,188,0,0.00,30,0,OK
75361905,The O in La Marque,17037,344,82,2,0.02,62,0,MED
75361921,Broken Arrow MHP,16131,296,105,0,0.00,30,0,OK
75361947,Mill Creek Estates,363,219,188,0,0.00,59,0,OK
75361954,Roosevelt MHC,16131,296,188,1,0.00,30,0,MED
75361962,Willapa Shores,17028,341,111,1,0.23,47,0,MED
75362010,Oaklawn Park HOA,15090,254,188,0,0.00,28,0,OK
75362036,Hydetown Mobile Estates,17037,344,188,1,0.03,62,0,MED
75362044,Cactus Flower,16185,314,216,1,0.00,312,2,MED
75362051,Oakwood MHP,16022,260,96,0,0.00,60,0,OK
75362069,Mill Creek Estates,363,219,188,0,0.00,58,0,OK
75362093,Roosevelt MHC,16185,314,188,1,0.00,59,2,MED
75362101,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75362119,Highlands MHC,362,209,206,0,0.00,47,0,OK
75362127,Roosevelt MHC,16185,314,189,1,0.00,62,2,MED
75362135,Roosevelt MHC,16185,314,188,1,0.00,59,2,MED
75362143,Country Edge MHC,16131,296,223,0,0.00,29,0,OK
75362150,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75362168,Grand Valley Estates MHC,17037,344,108,1,0.10,60,0,MED
75362176,Oaklawn Park HOA,16185,314,124,1,0.03,39,2,MED
75362184,Holly Tree MHP,16185,314,188,1,0.00,58,0,MED
75362192,Big Country Mobile Home & RV Park,16185,314,188,2,0.00,58,2,MED
75362200,Pace East,16131,296,216,0,0.00,120,0,OK
75362226,Roosevelt MHC,16131,296,202,0,0.00,30,0,OK
75362234,Broadway MHP DesMoines,17037,344,105,1,0.05,43,0,MED
75362242,Sunview MHP,17037,344,216,2,0.65,40,0,HIGH
75362259,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75362267,Shelby's Trailer Park,16131,296,223,0,0.00,30,0,OK
75362283,Big Country Mobile Home & RV Park,17037,344,188,2,0.03,78,0,MED
75362309,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75362317,Running Springs MHP,16131,296,220,0,0.00,30,0,OK
75362325,Country Edge MHC,362,209,223,0,0.00,60,0,OK
75362333,Wildwood Village MHC,16185,314,195,1,0.00,61,2,MED
75362341,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75362358,Grand Valley Estates MHC,17037,344,106,2,0.01,139,0,MED
75362366,Lake of the Pines Community Association,15154,260,201,0,0.00,29,0,OK
75362390,Shelby's Trailer Park,16131,296,223,0,0.00,29,0,OK
75362408,Roosevelt MHC,16185,314,188,1,0.00,60,2,MED
75362416,Southern Cross MHC,362,209,220,0,0.00,57,0,OK
75362424,Parkwood,16022,260,89,0,0.00,30,0,OK
75362457,Grand Valley Estates MHC,17037,344,106,2,0.05,56,0,MED
75362473,Fair Meadows MHC,16022,260,129,0,0.00,30,0,OK
75362481,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75362507,Wildwood Village MHC,16185,314,195,1,0.00,68,2,MED
75362523,Paradise Village Cooperative MHC,15154,260,129,0,0.00,30,0,OK
75362531,Noble Estates MHC,17037,344,188,1,0.03,79,0,MED
75362549,Stafford MHC,16185,314,98,1,0.00,62,2,MED
75362556,Mill Creek Estates,363,219,188,0,0.00,58,0,OK
75362580,Virgina Beach,17037,344,129,2,0.10,70,0,MED
75362598,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75362614,Virginia Beach,17037,344,105,4,0.31,83,0,HIGH
75362622,Virginia Beach,17037,344,105,1,0.13,68,0,MED
75362655,Big Country Mobile Home & RV Park,17037,344,188,1,0.01,71,0,MED
75362671,Roosevelt MHC,16185,314,189,3,0.00,60,2,HIGH
75362689,Big Country Mobile Home & RV Park,16185,314,188,1,0.00,67,2,MED
75362697,The O in La Marque,17037,344,81,2,0.02,61,0,MED
75362713,Virginia Beach,17037,344,108,1,0.43,65,0,MED
75362739,Parkwood,16022,260,89,0,0.00,30,0,OK
75362747,Oswego MHP,16185,314,74,1,0.00,60,2,MED
75362754,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75362762,Fair Meadows MHC,16022,260,105,0,0.00,30,0,OK
75362788,The O in La Marque,16185,314,82,2,0.00,59,2,MED
75362804,Shelby's Trailer Park,16131,296,223,0,0.00,29,0,OK
75362812,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75362820,Highlands MHC,362,209,206,0,0.00,60,0,OK
75362846,Shelby's Trailer Park,16131,296,224,0,0.00,30,0,OK
75362853,Oaklawn Park HOA,15090,254,188,0,0.00,95,0,OK
75362861,Mill Creek Estates,363,219,188,0,0.00,61,0,OK
75362879,Estancia MHP,15147,256,195,0,0.00,30,0,OK
75362887,Shady Lane MHP,17037,344,66,1,0.25,73,0,MED
75362895,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75362911,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75362929,The Oaks MHC,16131,296,129,0,0.00,30,0,OK
75362952,Bob Muye 5YR,16193,320,188,1,0.00,455,2,MED
75362960,Oak Forest Estate MHC,17037,344,188,1,0.02,58,0,MED
75362994,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75363034,Lakeview MHC,16185,314,105,1,0.00,60,2,MED
75363059,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75363067,Oaklawn Park HOA,15090,254,213,0,0.00,30,0,OK
75363083,Grand Valley Estates MHC,17037,344,106,1,0.08,61,0,MED
75363091,Holly Tree MHP,16185,314,123,1,0.00,60,0,MED
75363109,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75363117,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75363125,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75363141,Oakwood MHP,16022,260,96,0,0.00,30,0,OK
75363166,Virginia Beach,17037,344,105,1,0.48,117,0,MED
75363174,Roosevelt MHC,16185,314,188,1,0.07,60,2,MED
75363182,Pleasant Acres,16185,314,188,1,0.00,60,2,MED
75363190,Grand Valley Estates MHC,17037,344,106,1,0.13,60,0,MED
75363216,Southern Cross MHC,362,209,220,0,0.00,59,0,OK
75363224,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75363232,Highlands MHC,16022,260,206,0,0.00,158,0,OK
75363281,Rustic Acres MHC,17037,344,130,1,0.03,58,0,MED
75363307,Noble Estates MHC,17032,344,188,1,0.02,55,0,MED
75363315,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75363323,River Bend,17037,344,216,1,0.07,56,0,MED
75363331,Tuttle Estates MHC,16130,296,188,0,0.00,30,0,OK
75363356,Noble Estates MHC,16185,314,188,2,0.00,56,2,MED
75363364,Lakeview MHC,16185,314,195,2,0.00,66,2,MED
75363372,Roosevelt MHC,16131,296,188,0,0.00,30,0,OK
75363398,Estancia MHP,16185,314,195,1,0.00,128,2,MED
75363406,Wildwood Village MHC,16185,314,195,1,0.00,57,2,MED
75363414,Shelby's Trailer Park,16131,296,224,0,0.00,28,0,OK
75363448,Noble Estates MHC,17037,344,188,2,0.01,88,0,MED
75363489,Hydetown Mobile Estates,15091,255,216,0,0.00,30,0,OK
75363505,Pleasant Acres,17037,344,188,1,0.11,111,0,MED
75363513,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75363521,Highlands MHC,362,209,206,0,0.00,61,0,OK
75363554,Oak Forest Estate MHC,17037,344,188,1,0.00,58,0,MED
75363562,Southern Cross MHC,16022,260,206,0,0.00,30,0,OK
75363588,Pleasant Acres,16131,296,188,0,0.00,30,0,OK
75363596,Big Country Mobile Home & RV Park,17037,344,188,1,0.03,64,0,MED
75363612,Lake of the Pines Community Association,16022,260,216,0,0.00,8,0,OK
75363620,Kingsbrook MHC,16022,260,105,0,0.00,30,0,OK
75363638,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75363653,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75363661,Pace East,16131,296,220,0,0.10,144,0,OK
75363687,Wildwood Estates MHC,362,209,195,0,0.00,60,0,OK
75363695,Pleasant Acres,16185,314,188,1,0.00,60,2,MED
75363703,Lake of the Pines Community Association,16022,260,216,0,0.00,8,0,OK
75363729,Big Country Mobile Home & RV Park,17037,344,188,1,0.01,142,0,MED
75363745,Oaklawn Park HOA,15090,254,188,0,0.00,29,0,OK
75363778,Country Edge MHC,362,209,223,0,0.00,61,0,OK
75363786,Paradise Village Cooperative MHC,15154,260,129,0,0.00,30,0,OK
75363794,Southern Cross MHC,362,209,206,0,0.00,59,0,OK
75363836,Hydetown Mobile Estates,15091,255,216,0,0.00,30,0,OK
75363844,Oaklawn Park HOA,15090,254,188,0,0.00,28,0,OK
75363885,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75363901,Shady Lane MHP,17037,344,96,1,0.10,59,0,MED
75363919,Willapa Shores,17028,341,111,1,0.34,44,0,MED
75363950,Shelby's Trailer Park,16131,296,224,0,0.00,30,0,OK
75363968,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75363984,Ponderosa MHC,17037,314,124,1,0.03,34,0,MED
75363992,Shady Lane MHP,17028,341,96,1,0.13,61,0,MED
75364008,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75364024,Roosevelt MHC,16185,314,202,1,0.00,60,2,MED
75364032,Estancia MHP,15147,256,195,0,0.00,30,0,OK
75364057,Rusk MHC,17037,344,206,1,0.56,64,0,HIGH
75364099,Noble Estates MHC,16185,314,188,1,0.00,57,2,MED
75364107,Virginia Beach,17037,344,105,1,0.26,70,0,MED
75364115,Fair Meadows MHC,16022,260,106,0,0.00,30,0,OK
75364149,Wildwood Village MHC,17037,344,195,1,0.02,61,0,MED
75364164,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75364172,Shelby's Trailer Park,16131,296,223,0,0.00,30,0,OK
75364198,Estancia MHP,15147,256,195,0,0.00,30,0,OK
75364206,Pleasant Acres,16131,296,188,0,0.00,30,0,OK
75364222,Hydetown Mobile Estates,16185,314,216,1,0.00,64,2,MED
75364248,Big Country Mobile Home & RV Park,17037,344,188,2,0.03,64,0,MED
75364255,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75364263,Mill Creek Estates,363,219,188,0,0.00,59,0,OK
75364271,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75364297,Lakeview MHC,362,209,112,0,0.00,60,0,OK
75364305,Kay Lou MHC,17037,344,66,1,0.02,62,0,MED
75364313,Oakwood MHP,16022,260,105,0,0.00,30,0,OK
75364339,Big Country Mobile Home & RV Park,16130,296,188,0,0.00,30,0,OK
75364388,Oswego MHP,16185,314,74,1,0.00,60,2,MED
75364396,Highlands MHC,362,209,206,0,0.00,59,0,OK
75364404,Fair Meadows MHC,16022,260,129,0,0.00,29,0,OK
75364420,Grand Valley Estates MHC,17037,344,106,1,0.09,54,0,MED
75364438,Forest at Sherman MHC,16185,314,195,1,0.00,57,2,MED
75364446,Oaklawn Park HOA,15090,254,188,0,0.00,27,0,OK
75364479,Roosevelt MHC,16131,296,188,0,0.00,29,0,OK
75364487,Oak Forest Estate MHC,17037,344,188,1,0.04,56,0,MED
75364503,Grand Valley Estates MHC,17037,344,106,1,0.16,58,0,MED
75364511,Stafford MHC,16185,314,98,1,0.00,60,2,MED
75364537,Stafford MHC,16185,314,98,1,0.00,60,2,MED
75364545,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75364552,Needham MHP,362,209,206,0,0.00,60,0,OK
75364586,Shady Lane MHP,17028,341,96,1,0.07,60,0,MED
75364594,Paradise Village Cooperative MHC,15154,260,130,0,0.00,30,0,OK
75364602,Grand Valley Estates MHC,17037,344,108,1,0.13,60,0,MED
75364610,Oswego MHP,16185,314,74,1,0.00,62,2,MED
75364628,Roosevelt MHC,16131,296,202,0,0.00,29,0,OK
75364636,Estancia MHP,15147,256,195,0,0.00,28,0,OK
75364644,Big Country Mobile Home & RV Park,16130,296,188,1,0.00,29,0,MED
75364651,Pleasant Acres,16131,296,188,0,0.00,30,0,OK
75364669,Roosevelt MHC,16131,296,188,0,0.00,30,0,OK
75364677,Roosevelt MHC,16131,296,189,0,0.00,30,0,OK
75364693,Oaklawn Park HOA,15090,254,213,0,0.00,29,0,OK
75364701,Flower Mound MHC,17037,344,112,1,0.01,73,0,MED
75364719,Highland Terrace,16185,314,111,1,0.13,47,0,MED
75364768,Pleasant Acres,16131,296,188,0,0.00,29,0,OK
75364800,Paradise Village Cooperative MHC,15154,260,129,0,0.00,30,0,OK
75364842,Lake Charles Duplexes,17037,344,129,1,0.15,61,0,MED
75364867,Grand Valley Estates MHC,17037,344,106,1,0.05,56,0,MED
75364875,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75364883,Shady Lane MHP,17037,344,96,1,0.21,38,0,MED
75364891,Haven MHP,16131,296,106,0,0.00,30,0,OK
75364917,Big Country Mobile Home & RV Park,17037,344,188,2,0.03,63,0,MED
75364925,Brian Fries 5YR,362,209,216,0,0.00,60,0,OK
75364933,Lantana Trail,15154,260,221,0,0.00,30,0,OK
75364966,Midtown MHP,15090,254,188,0,0.00,29,0,OK
75364974,Oaklawn Park HOA,16185,314,188,1,0.02,48,2,MED
75364982,Oakwood MHP,16022,260,105,0,0.00,30,0,OK
75364990,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75365013,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
75365021,Grand Valley Estates MHC,17037,344,108,1,0.12,58,0,MED
75365054,Haven MHP,16131,296,106,0,1.00,60,0,HIGH
75365062,Oaklawn Park HOA,16185,314,188,1,0.02,56,2,MED
75365070,Big Country Mobile Home & RV Park,16185,314,188,2,0.00,60,2,MED
75365088,Broadway MHP DesMoines,17037,344,96,1,0.05,38,0,MED
75365104,Parkwood,17037,344,89,1,0.71,48,0,HIGH
75365138,Lake Charles Duplexes,16022,260,129,0,0.00,30,0,OK
75365146,Grand Valley Estates MHC,17037,344,108,1,0.03,58,0,MED
75365161,Estancia MHP,15147,256,195,0,0.00,30,0,OK
75365203,Johnson's Trailer Park,17037,344,222,0,0.36,11,0,MED
75365229,Estancia MHP,16022,260,195,0,0.00,30,0,OK
75365237,Noble Estates MHC,16130,296,188,1,0.00,30,0,MED
75365245,Country Edge MHC,362,209,223,0,0.00,62,0,OK
75365260,Willapa Shores,17028,341,111,1,0.32,50,0,MED
75365302,Shady Lane MHP,17028,341,97,1,0.13,62,0,MED
75365310,The O in La Marque,16185,314,82,2,0.00,60,2,MED
75365328,Stafford MHC,16185,314,98,1,0.00,60,2,MED
75365393,Stafford MHC,16185,314,98,1,0.00,60,2,MED
75365401,Noble Estates MHC,16185,314,188,2,0.00,55,2,MED
75365419,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75365427,Shady Lane MHP,17028,341,96,1,0.05,60,0,MED
75365435,Broken Arrow MHP,16131,296,105,0,0.00,28,0,OK
75365443,Highlands MHC,362,209,202,0,0.02,63,0,OK
75365468,Stafford MHC,16185,314,98,1,0.00,64,2,MED
75365476,Alta Vista MHC,16131,296,112,0,0.00,30,0,OK
75365484,Roosevelt MHC,16131,296,97,0,0.00,30,0,OK
75365492,Lantana Trail,16185,314,221,1,0.00,60,2,MED
75365500,Grand Valley Estates MHC,17037,344,108,1,0.03,58,0,MED
75365518,Grand Valley Estates MHC,17037,344,106,1,0.10,60,0,MED
75365526,Stafford MHC,17037,344,98,1,0.01,162,0,MED
75365534,Broadway MHP DesMoines,17037,344,96,1,0.06,53,0,MED
75365567,Roosevelt MHC,16131,296,96,0,0.00,30,0,OK
75365575,Oswego MHP,17037,344,74,1,0.55,67,0,HIGH
75365617,Highlands MHC,362,209,206,0,0.00,60,0,OK
75365625,Grand Valley Estates MHC,17037,344,111,1,0.04,54,0,MED
75365658,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
75365666,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75365674,Mill Creek Estates,16131,296,188,0,0.00,30,0,OK
75365682,Alta Vista MHC,17037,344,112,1,0.01,74,0,MED
75365690,Fair Meadows MHC,16022,260,129,0,0.00,30,0,OK
75365740,Haven MHP,16131,296,106,0,0.00,30,0,OK
75365765,Parkwood,16022,260,89,0,0.00,30,0,OK
75365807,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75365823,Oswego MHP,17037,344,74,1,0.58,66,0,HIGH
75365864,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75365872,Mill Creek Estates,363,219,188,0,0.00,60,0,OK
75365880,CJ,16131,296,185,0,0.00,30,0,OK
75365898,Shady Lane MHP,17028,341,96,1,0.05,60,0,MED
75365906,Virginia Beach,17037,344,105,1,0.10,62,0,MED
75365914,Pleasant Acres,16131,296,188,0,0.00,25,0,OK
75365948,J&L MHP,15154,260,124,0,0.00,30,0,OK
75365955,Oakwood MHP,16022,260,108,0,0.00,30,0,OK
75365989,The O in La Marque,16185,314,82,2,0.00,59,2,MED
75366003,Broken Arrow MHP,17037,344,105,1,0.05,42,0,MED
75366011,Shady Lane MHP,17037,344,97,1,0.10,61,0,MED
75366029,Shady Lane MHP,17037,344,96,1,0.11,64,0,MED
75366037,Oaklawn Park HOA,15090,254,188,0,0.00,30,0,OK
75366045,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
75366078,Kingsbrook MHC,16131,296,105,0,0.00,30,0,OK
